strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
MT929709.1	OPAS83	Adelino_2021	NCBI	2019-03-12	Brazil	South-America	2	2_III	2III_C.1.1
MT929710.1	OPAS84	Adelino_2021	NCBI	2019-03-18	Brazil	South-America	2	2_III	2III_C.1.1
MT929711.1	OPAS85	Adelino_2021	NCBI	2019-03-26	Brazil	South-America	2	2_III	2III_C.1.1
MT929712.1	OPAS86	Adelino_2021	NCBI	2019-04-04	Brazil	South-America	2	2_III	2III_C.1.1
MT929713.1	OPAS87	Adelino_2021	NCBI	2019-03-27	Brazil	South-America	2	2_III	2III_C.1.1
MT929714.1	OPAS89	Adelino_2021	NCBI	2019-03-27	Brazil	South-America	2	2_III	2III_C.1.1
MT929715.1	OPAS93	Adelino_2021	NCBI	2016-01-29	Brazil	South-America	2	2_III	2III_C.1.1
MT929716.1	OPAS95	Adelino_2021	NCBI	2016-03-14	Brazil	South-America	2	2_III	2III_C.1.1
MT929717.1	OPAS96	Adelino_2021	NCBI	2016-03-14	Brazil	South-America	2	2_III	2III_C.1.1
MT929718.1	OPAS105	Adelino_2021	NCBI	2018-04-22	Brazil	South-America	2	2_III	2III_C.1.1
MT929719.1	OPAS106	Adelino_2021	NCBI	2018-04-04	Brazil	South-America	2	2_III	2III_C.1.1
MT929720.1	OPAS107	Adelino_2021	NCBI	2018-04-04	Brazil	South-America	2	2_III	2III_C.1.1
MT929721.1	OPAS108	Adelino_2021	NCBI	2018-03-02	Brazil	South-America	2	2_III	2III_C.1.1
MT929722.1	OPAS110	Adelino_2021	NCBI	2019-05-14	Brazil	South-America	2	2_III	2III_C.1.1
MT929723.1	OPAS111	Adelino_2021	NCBI	2019-06-19	Brazil	South-America	2	2_III	2III_C.1.1
MT929725.1	OPAS113	Adelino_2021	NCBI	2019-06-06	Brazil	South-America	2	2_III	2III_C.1.1
MT929728.1	OPAS116	Adelino_2021	NCBI	2019-04-30	Brazil	South-America	2	2_III	2III_C.1.1
MT929729.1	OPAS117	Adelino_2021	NCBI	2019-04-24	Brazil	South-America	2	2_III	2III_C.1.1
MT929730.1	OPAS118	Adelino_2021	NCBI	2019-04-08	Brazil	South-America	2	2_III	2III_C.1.1
MT929731.1	OPAS119	Adelino_2021	NCBI	2019-05-16	Brazil	South-America	2	2_III	2III_C.1.1
MT929732.1	OPAS120	Adelino_2021	NCBI	2019-05-27	Brazil	South-America	2	2_III	2III_C.1.1
MT929733.1	OPAS121	Adelino_2021	NCBI	2019-05-14	Brazil	South-America	2	2_III	2III_C.1.1
MT929734.1	OPAS122	Adelino_2021	NCBI	2019-05-21	Brazil	South-America	2	2_III	2III_C.1.1
MT929735.1	OPAS123	Adelino_2021	NCBI	2019-05-20	Brazil	South-America	2	2_III	2III_C.1.1
MT929737.1	OPAS125	Adelino_2021	NCBI	2017-02-20	Brazil	South-America	2	2_III	2III_C.1.1
MT929739.1	OPAS127	Adelino_2021	NCBI	2019-02-06	Brazil	South-America	2	2_III	2III_C.1.1
MT929740.1	OPAS128	Adelino_2021	NCBI	2019-02-23	Brazil	South-America	2	2_III	2III_C.1.1
MT929741.1	OPAS129	Adelino_2021	NCBI	2019-05-10	Brazil	South-America	2	2_III	2III_C.1.1
MT929742.1	OPAS130	Adelino_2021	NCBI	2019-06-17	Brazil	South-America	2	2_III	2III_C.1.1
MT929743.1	OPAS145	Adelino_2021	NCBI	2019-05-09	Brazil	South-America	2	2_III	2III_C
MT929744.1	OPAS139	Adelino_2021	NCBI	2008-02-28	Brazil	South-America	2	2_III	2III_C
MT929745.1	OPAS140	Adelino_2021	NCBI	2008-03-04	Brazil	South-America	2	2_III	2III_C
MT929748.1	OPAS159	Adelino_2021	NCBI	2019-05-14	Brazil	South-America	2	2_III	2III_C.1.1
MT929750.1	OPAS164	Adelino_2021	NCBI	2019-06-27	Brazil	South-America	2	2_III	2III_C.1.1
MT929751.1	OPAS172	Adelino_2021	NCBI	2016-01-25	Brazil	South-America	2	2_III	2III_C
MT929753.1	OPAS177	Adelino_2021	NCBI	2016-03-01	Brazil	South-America	2	2_III	2III_C
MT929754.1	OPAS178	Adelino_2021	NCBI	2019-01-14	Brazil	South-America	2	2_III	2III_C.1.1
MW208050.1	USP-CB-95	Brito_2020	Yale	2019-04-09	Brazil	South-America	2	2_III	2III_C.1.1
MW208051.1	USP-CB-96	Brito_2020	Yale	2019-04-18	Brazil	South-America	2	2_III	2III_C.1.1
MW208055.1	USP-CB-110	Brito_2020	Yale	2019-05-21	Brazil	South-America	2	2_III	2III_C.1.1
MW208058.1	USP-CB-116	Brito_2020	Yale	2019-06-19	Brazil	South-America	2	2_III	2III_C.1.1
MW208059.1	USP-CB-121	Brito_2020	Yale	2019-07-11	Brazil	South-America	2	2_III	2III_C.1.1
MW208060.1	USP-CB-123	Brito_2020	Yale	2019-07-18	Brazil	South-America	2	2_III	2III_C.1.1
MW208063.1	USP-HC-37	Brito_2020	Yale	2019-04-11	Brazil	South-America	2	2_III	2III_C.1.1
MW208065.1	USP-LC-269	Brito_2020	Yale	2010-04-22	Brazil	South-America	2	2_III	2III_C
MW577809.1	160	Torres_2021	NCBI	2019-04-28	Brazil	South-America	2	2_III	2III_C.1.1
MW577810.1	161	Torres_2021	NCBI	2019-05-08	Brazil	South-America	2	2_III	2III_C.1.1
MW577811.1	162	Torres_2021	NCBI	2019-05-02	Brazil	South-America	2	2_III	2III_C.1.1
MW577812.1	163	Torres_2021	NCBI	2019-05-02	Brazil	South-America	2	2_III	2III_C.1.1
MW577813.1	166	Torres_2021	NCBI	2019-04-04	Brazil	South-America	2	2_III	2III_C.1.1
MW577814.1	167	Torres_2021	NCBI	2019-04-04	Brazil	South-America	2	2_III	2III_C.1.1
MW577815.1	168	Torres_2021	NCBI	2019-04-26	Brazil	South-America	2	2_III	2III_C.1.1
MW577816.1	169	Torres_2021	NCBI	2019-04-26	Brazil	South-America	2	2_III	2III_C.1.1
MW577817.1	170	Torres_2021	NCBI	2019-04-26	Brazil	South-America	2	2_III	2III_C.1.1
MW577818.1	171	Torres_2021	NCBI	2019-05-08	Brazil	South-America	2	2_III	2III_C.1.1
MW577819.1	172	Torres_2021	NCBI	2019-04-09	Brazil	South-America	2	2_III	2III_C.1.1
MW577820.1	173	Torres_2021	NCBI	2019-01-29	Brazil	South-America	2	2_III	2III_C.1.1
MW577821.1	174	Torres_2021	NCBI	2019-02-22	Brazil	South-America	2	2_III	2III_C.1.1
MW577822.1	175	Torres_2021	NCBI	2019-03-11	Brazil	South-America	2	2_III	2III_C.1.1
MW577823.1	177	Torres_2021	NCBI	2019-05-20	Brazil	South-America	2	2_III	2III_C.1.1
MW577824.1	178	Torres_2021	NCBI	2019-05-20	Brazil	South-America	2	2_III	2III_C.1.1
MW577825.1	179	Torres_2021	NCBI	2019-05-22	Brazil	South-America	2	2_III	2III_C.1.1
MW577826.1	180	Torres_2021	NCBI	2019-06-03	Brazil	South-America	2	2_III	2III_C.1.1
MW577827.1	181	Torres_2021	NCBI	2019-04-25	Brazil	South-America	2	2_III	2III_C.1.1
MW577828.1	182	Torres_2021	NCBI	2019-05-03	Brazil	South-America	2	2_III	2III_C.1.1
MW577829.1	183	Torres_2021	NCBI	2019-04-02	Brazil	South-America	2	2_III	2III_C.1.1
MW577830.1	184	Torres_2021	NCBI	2019-04-15	Brazil	South-America	2	2_III	2III_C.1.1
MW577831.1	185	Torres_2021	NCBI	2010-03-09	Brazil	South-America	2	2_III	2III_C
MW577832.1	186	Torres_2021	NCBI	2010-03-09	Brazil	South-America	2	2_III	2III_C
MW577833.1	187	Torres_2021	NCBI	2011-01-26	Brazil	South-America	2	2_III	2III_C
MW577834.1	188	Torres_2021	NCBI	2011-02-16	Brazil	South-America	2	2_III	2III_C
MW577835.1	189	Torres_2021	NCBI	2010-01-30	Brazil	South-America	2	2_III	2III_C
MW577836.1	190	Torres_2021	NCBI	2019-03-19	Brazil	South-America	2	2_III	2III_C.1.1
MW577837.1	191	Torres_2021	NCBI	2009-09-16	Brazil	South-America	2	2_III	2III_C
MW577838.1	192	Torres_2021	NCBI	2011-02-16	Brazil	South-America	2	2_III	2III_C
MW577839.1	193	Torres_2021	NCBI	2019-05-08	Brazil	South-America	2	2_III	2III_C.1.1
MW577840.1	194	Torres_2021	NCBI	2011-04-07	Brazil	South-America	2	2_III	2III_C
MW577841.1	195	Torres_2021	NCBI	2010-03-18	Brazil	South-America	2	2_III	2III_C
MW577842.1	196	Torres_2021	NCBI	2010-03-24	Brazil	South-America	2	2_III	2III_C
MW577843.1	197	Torres_2021	NCBI	2008-04-23	Brazil	South-America	2	2_III	2III_C
MW577844.1	198	Torres_2021	NCBI	2008-04-23	Brazil	South-America	2	2_III	2III_C
MW577845.1	199	Torres_2021	NCBI	2008-12-05	Brazil	South-America	2	2_III	2III_C
MW577846.1	200	Torres_2021	NCBI	2008-04-23	Brazil	South-America	2	2_III	2III_C
MW577847.1	201	Torres_2021	NCBI	2008-02-08	Brazil	South-America	2	2_III	2III_C
MW577848.1	202	Torres_2021	NCBI	2010-04-04	Brazil	South-America	2	2_III	2III_C
MW577849.1	203	Torres_2021	NCBI	2008-03-16	Brazil	South-America	2	2_III	2III_C
MW577850.1	204	Torres_2021	NCBI	2010-03-12	Brazil	South-America	2	2_III	2III_C
MW577851.1	205	Torres_2021	NCBI	2010-01-18	Brazil	South-America	2	2_III	2III_C
MW577852.1	206	Torres_2021	NCBI	2010-03-02	Brazil	South-America	2	2_III	2III_C
MW577853.1	207	Torres_2021	NCBI	2009-03-17	Brazil	South-America	2	2_III	2III_C
MW577854.1	208	Torres_2021	NCBI	2008-02-07	Brazil	South-America	2	2_III	2III_C
MW577855.1	209	Torres_2021	NCBI	2010-03-22	Brazil	South-America	2	2_III	2III_C
MW946583.1	BR-161	Katzelnick_2021	NCBI	2004-XX-XX	Brazil	South-America	2	2_III	2III_C
OK605761.1	DENV2-5_SP194589	Tamura_2022	NCBI	2000-XX-XX	Brazil	South-America	2	2_III	2III_B
ON123815.1	BM11	Marques_2022	NCBI	2019-04-13	Brazil	South-America	2	2_III	2III_C
ON123816.1	BM15	Marques_2022	NCBI	2019-02-22	Brazil	South-America	2	2_III	2III_C
ON123817.1	BM03	Marques_2022	NCBI	2019-05-02	Brazil	South-America	2	2_III	2III_C.1.1
ON123818.1	BM04	Marques_2022	NCBI	2019-05-28	Brazil	South-America	2	2_III	2III_C.1.1
ON123819.1	BM05	Marques_2022	NCBI	2019-05-07	Brazil	South-America	2	2_III	2III_C.1.1
ON123820.1	BM06	Marques_2022	NCBI	2019-05-08	Brazil	South-America	2	2_III	2III_C.1.1
ON123821.1	BM08	Marques_2022	NCBI	2019-04-27	Brazil	South-America	2	2_III	2III_C.1.1
ON123822.1	BM10	Marques_2022	NCBI	2019-05-07	Brazil	South-America	2	2_III	2III_C.1.1
ON123823.1	BM12	Marques_2022	NCBI	2019-05-09	Brazil	South-America	2	2_III	2III_C.1.1
ON123824.1	BM14	Marques_2022	NCBI	2019-05-03	Brazil	South-America	2	2_III	2III_C.1.1
ON123825.1	BM16	Marques_2022	NCBI	2019-05-04	Brazil	South-America	2	2_III	2III_C.1.1
ON123826.1	BM17	Marques_2022	NCBI	2019-02-26	Brazil	South-America	2	2_III	2III_C.1.1
ON123827.1	BM18	Marques_2022	NCBI	2019-04-22	Brazil	South-America	2	2_III	2III_C.1.1
ON123828.1	BM20	Marques_2022	NCBI	2019-02-21	Brazil	South-America	2	2_III	2III_C.1.1
ON123829.1	BM21	Marques_2022	NCBI	2019-05-03	Brazil	South-America	2	2_III	2III_C.1.1
ON123830.1	BM22	Marques_2022	NCBI	2019-05-03	Brazil	South-America	2	2_III	2III_C.1.1
ON123831.1	BM01	Marques_2022	NCBI	2019-02-16	Brazil	South-America	2	2_III	2III_C.1.1
ON123832.1	BM02	Marques_2022	NCBI	2019-02-15	Brazil	South-America	2	2_III	2III_C.1.1
ON123833.1	BM07	Marques_2022	NCBI	2019-02-20	Brazil	South-America	2	2_III	2III_C.1.1
ON123834.1	BM13	Marques_2022	NCBI	2019-05-20	Brazil	South-America	2	2_III	2III_C.1.1
ON123835.1	BM19	Marques_2022	NCBI	2019-04-26	Brazil	South-America	2	2_III	2III_C.1.1
ON123836.1	BM23	Marques_2022	NCBI	2019-05-09	Brazil	South-America	2	2_III	2III_C.1.1
ON634700.1	NS10083	Sacchi_2022	NCBI	2021-04-06	Brazil	South-America	2	2_III	2III_C.1.1
ON634701.1	NS10098	Sacchi_2022	NCBI	2021-05-28	Brazil	South-America	2	2_III	2III_C.1.1
ON634702.1	NS6257	Sacchi_2022	NCBI	2020-01-02	Brazil	South-America	2	2_III	2III_C.1.1
ON634703.1	NS6267	Sacchi_2022	NCBI	2020-01-18	Brazil	South-America	2	2_III	2III_C.1.1
ON634704.1	NS6312	Sacchi_2022	NCBI	2020-01-21	Brazil	South-America	2	2_III	2III_C.1.1
ON634705.1	NS6480	Sacchi_2022	NCBI	2020-01-15	Brazil	South-America	2	2_III	2III_C.1.1
ON634706.1	NS6535	Sacchi_2022	NCBI	2020-01-21	Brazil	South-America	2	2_III	2III_C.1.1
ON634707.1	NS6573	Sacchi_2022	NCBI	2020-01-14	Brazil	South-America	2	2_III	2III_C.1.1
ON634708.1	NS6587	Sacchi_2022	NCBI	2020-01-28	Brazil	South-America	2	2_III	2III_C.1.1
ON634709.1	NS7227	Sacchi_2022	NCBI	2020-02-10	Brazil	South-America	2	2_III	2III_C.1.1
ON634710.1	NS7253	Sacchi_2022	NCBI	2020-02-08	Brazil	South-America	2	2_III	2III_C.1.1
ON634711.1	NS7323	Sacchi_2022	NCBI	2020-02-17	Brazil	South-America	2	2_III	2III_C.1.1
ON634712.1	NS7453	Sacchi_2022	NCBI	2020-02-14	Brazil	South-America	2	2_III	2III_C.1.1
ON634713.1	NS7465	Sacchi_2022	NCBI	2020-02-27	Brazil	South-America	2	2_III	2III_C.1.1
ON634714.1	NS8000	Sacchi_2022	NCBI	2020-03-19	Brazil	South-America	2	2_III	2III_C.1.1
ON634715.1	NS8010	Sacchi_2022	NCBI	2020-03-16	Brazil	South-America	2	2_III	2III_C.1.1
ON634716.1	NS8187	Sacchi_2022	NCBI	2020-02-04	Brazil	South-America	2	2_III	2III_C.1.1
ON634717.1	NS8533	Sacchi_2022	NCBI	2021-01-14	Brazil	South-America	2	2_III	2III_C.1.1
ON634718.1	NS8588	Sacchi_2022	NCBI	2021-01-21	Brazil	South-America	2	2_III	2III_C.1.1
ON634719.1	NS8604	Sacchi_2022	NCBI	2021-02-04	Brazil	South-America	2	2_III	2III_C.1.1
ON634720.1	NS8806	Sacchi_2022	NCBI	2021-02-22	Brazil	South-America	2	2_III	2III_C.1.1
ON634721.1	NS8809	Sacchi_2022	NCBI	2021-02-10	Brazil	South-America	2	2_III	2III_C.1.1
ON634722.1	NS8859	Sacchi_2022	NCBI	2021-02-20	Brazil	South-America	2	2_III	2III_C.1.1
ON634723.1	NS9053	Sacchi_2022	NCBI	2021-03-18	Brazil	South-America	2	2_III	2III_C.1.1
ON634724.1	NS9076	Sacchi_2022	NCBI	2021-03-18	Brazil	South-America	2	2_III	2III_C.1.1
ON634725.1	NS9186	Sacchi_2022	NCBI	2021-03-02	Brazil	South-America	2	2_III	2III_C.1.1
ON634726.1	NS9244	Sacchi_2022	NCBI	2021-03-25	Brazil	South-America	2	2_III	2III_C.1.1
ON634727.1	NS9406	Sacchi_2022	NCBI	2021-04-02	Brazil	South-America	2	2_III	2III_C.1.1
ON634728.1	NS9428	Sacchi_2022	NCBI	2021-04-06	Brazil	South-America	2	2_III	2III_C.1.1
ON634729.1	NS9434	Sacchi_2022	NCBI	2021-04-09	Brazil	South-America	2	2_III	2III_C.1.1
ON634730.1	NS9459	Sacchi_2022	NCBI	2021-04-07	Brazil	South-America	2	2_III	2III_C.1.1
ON634731.1	NS9469	Sacchi_2022	NCBI	2021-03-25	Brazil	South-America	2	2_III	2III_C.1.1
ON634732.1	NS9471	Sacchi_2022	NCBI	2021-04-13	Brazil	South-America	2	2_III	2III_C.1.1
ON634733.1	NS9510	Sacchi_2022	NCBI	2021-04-19	Brazil	South-America	2	2_III	2III_C.1.1
ON634734.1	NS9745	Sacchi_2022	NCBI	2021-05-06	Brazil	South-America	2	2_III	2III_C.1.1
ON634735.1	NS9759	Sacchi_2022	NCBI	2021-04-25	Brazil	South-America	2	2_III	2III_C.1.1
ON634736.1	NS9815	Sacchi_2022	NCBI	2021-04-30	Brazil	South-America	2	2_III	2III_C.1.1
ON634737.1	NS9817	Sacchi_2022	NCBI	2021-05-04	Brazil	South-America	2	2_III	2III_C.1.1
ON634738.1	RNA44295	Sacchi_2022	NCBI	2020-04-03	Brazil	South-America	2	2_III	2III_C.1.1
ON634739.1	RNA46678	Sacchi_2022	NCBI	2021-05-07	Brazil	South-America	2	2_III	2III_C.1.1
ON634740.1	NS11543	Sacchi_2022	NCBI	2022-03-28	Brazil	South-America	2	2_III	2III_C.1.1
ON634741.1	49340	Sacchi_2022	NCBI	2022-04-25	Brazil	South-America	2	2_III	2III_C.1.1
ON634742.1	NS11015	Sacchi_2022	NCBI	2022-02-05	Brazil	South-America	2	2_II	2II_F.1.2
ON634743.1	NS11299	Sacchi_2022	NCBI	2022-03-15	Brazil	South-America	2	2_II	2II_F.1.2
ON634744.1	NS11353	Sacchi_2022	NCBI	2022-03-11	Brazil	South-America	2	2_III	2III_C.1.1
ON634745.1	NS11354	Sacchi_2022	NCBI	2022-03-14	Brazil	South-America	2	2_II	2II_F.1.2
ON634746.1	NS11487	Sacchi_2022	NCBI	2022-03-25	Brazil	South-America	2	2_III	2III_C.1.1
ON634747.1	NS11573	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	2	2_III	2III_C.1.1
ON634748.1	NS11605	Sacchi_2022	NCBI	2022-04-13	Brazil	South-America	2	2_III	2III_C.1.1
ON634749.1	NS11622	Sacchi_2022	NCBI	2022-04-05	Brazil	South-America	2	2_III	2III_C.1.1
ON634750.1	RP15	Sacchi_2022	NCBI	2022-03-24	Brazil	South-America	2	2_II	2II_F.1.2
ON634751.1	49297	Sacchi_2022	NCBI	2022-04-14	Brazil	South-America	2	2_III	2III_C.1.1
ON634752.1	NS11331	Sacchi_2022	NCBI	2022-03-17	Brazil	South-America	2	2_III	2III_C.1.1
ON634753.1	NS11379	Sacchi_2022	NCBI	2022-03-21	Brazil	South-America	2	2_III	2III_C.1.1
ON634754.1	NS11423	Sacchi_2022	NCBI	2022-03-26	Brazil	South-America	2	2_III	2III_C.1.1
ON634755.1	NS11458	Sacchi_2022	NCBI	2022-03-06	Brazil	South-America	2	2_II	2II_F.1.2
ON634756.1	NS10939	Sacchi_2022	NCBI	2022-01-30	Brazil	South-America	2	2_II	2II_F.1.2
OP599659.1	DENV2II-MSBC09-2022	Fonseca_2022	NCBI	2022-04-12	Brazil	South-America	2	2_II	2II_F.1.2
OP599660.1	DENV2II-MSBC10-2022	Fonseca_2022	NCBI	2022-04-15	Brazil	South-America	2	2_II	2II_F.1.2
OP599661.1	DENV2II-MSBC91-2021	Fonseca_2021	NCBI	2021-07-11	Brazil	South-America	2	2_II	2II_F.1.2
OP599662.1	DENV2II-MSBC96-2022	Fonseca_2022	NCBI	2022-03-09	Brazil	South-America	2	2_II	2II_F.1.2
OP599663.1	DENV2II-GOBC85-2022	Fonseca_2022	NCBI	2022-03-09	Brazil	South-America	2	2_II	2II_F.1.2
OP599664.1	DENV2II-GOBC86-2022	Fonseca_2022	NCBI	2022-04-20	Brazil	South-America	2	2_II	2II_F.1.2
OP599665.1	DENV2II-GOBC87-2022	Fonseca_2022	NCBI	2022-05-02	Brazil	South-America	2	2_II	2II_F.1.2
OP599666.1	DENV2II-GOBC89-2022	Fonseca_2022	NCBI	2022-02-07	Brazil	South-America	2	2_II	2II_F.1.2
OP599667.1	DENV2II-GOBC91eBC95-2022	Fonseca_2022	NCBI	2022-04-12	Brazil	South-America	2	2_II	2II_F.1.2
OP599668.1	DENV2II-GOBC92eBC93-2022	Fonseca_2022	NCBI	2022-02-22	Brazil	South-America	2	2_II	2II_F.1.2
OP599669.1	DENV2II-MTBC31-2022	Fonseca_2022	NCBI	2022-04-27	Brazil	South-America	2	2_II	2II_F.1.2
OP599670.1	DENV2II-MTBC32-2022	Fonseca_2022	NCBI	2022-03-30	Brazil	South-America	2	2_II	2II_F.1.2
OP599671.1	DENV2II-MABC31-2022	Fonseca_2022	NCBI	2022-06-05	Brazil	South-America	2	2_II	2II_F.1.2
OP599672.1	DENV2II-PRBC27-2022	Fonseca_2022	NCBI	2022-02-08	Brazil	South-America	2	2_II	2II_F.1.2
OP599673.1	DENV2II-PRBC28-2022	Fonseca_2022	NCBI	2022-02-22	Brazil	South-America	2	2_II	2II_F.1.2
OP599674.1	DENV2II-PRBC29-2022	Fonseca_2022	NCBI	2022-03-02	Brazil	South-America	2	2_II	2II_F.1.2
OP599675.1	DENV2II-PRBC30-2022	Fonseca_2022	NCBI	2022-03-04	Brazil	South-America	2	2_II	2II_F.1.2
OP599676.1	DENV2II-PRBC31-2022	Fonseca_2022	NCBI	2022-03-08	Brazil	South-America	2	2_II	2II_F.1.2
OP599677.1	DENV2II-PRBC32-2022	Fonseca_2022	NCBI	2022-03-07	Brazil	South-America	2	2_II	2II_F.1.2
OP599678.1	DENV2II-PRBC33-2022	Fonseca_2022	NCBI	2022-03-09	Brazil	South-America	2	2_II	2II_F.1.2
OP599679.1	DENV2II-PRBC35-2022	Fonseca_2022	NCBI	2022-03-05	Brazil	South-America	2	2_II	2II_F.1.2
OP599680.1	DENV2II-PRBC37-2022	Fonseca_2022	NCBI	2022-03-13	Brazil	South-America	2	2_II	2II_F.1.2
OP599681.1	DENV2II-PRBC38-2022	Fonseca_2022	NCBI	2022-03-09	Brazil	South-America	2	2_II	2II_F.1.2
OP599682.1	DENV2II-PRBC39-2022	Fonseca_2022	NCBI	2022-03-10	Brazil	South-America	2	2_II	2II_F.1.2
OP599683.1	DENV2II-PRBC40-2022	Fonseca_2022	NCBI	2022-03-11	Brazil	South-America	2	2_II	2II_F.1.2
OP599684.1	DENV2II-PRBC41-2022	Fonseca_2022	NCBI	2022-03-15	Brazil	South-America	2	2_II	2II_F.1.2
OP599685.1	DENV2II-PRBC42-2022	Fonseca_2022	NCBI	2022-03-17	Brazil	South-America	2	2_II	2II_F.1.2
OP599686.1	DENV2II-PRBC43-2022	Fonseca_2022	NCBI	2022-03-15	Brazil	South-America	2	2_II	2II_F.1.2
OP599687.1	DENV2II-PRBC44-2022	Fonseca_2022	NCBI	2022-03-18	Brazil	South-America	2	2_II	2II_F.1.2
OP599688.1	DENV2II-PRBC45-2022	Fonseca_2022	NCBI	2022-03-19	Brazil	South-America	2	2_II	2II_F.1.2
OP599689.1	DENV2II-PRBC46-2022	Fonseca_2022	NCBI	2022-03-19	Brazil	South-America	2	2_II	2II_F.1.2
OP599690.1	DENV2II-PRBC47-2022	Fonseca_2022	NCBI	2022-03-18	Brazil	South-America	2	2_II	2II_F.1.2
OP599691.1	DENV2II-PRBC48-2022	Fonseca_2022	NCBI	2022-03-22	Brazil	South-America	2	2_II	2II_F.1.2
OP599692.1	DENV2II-PRBC49-2022	Fonseca_2022	NCBI	2022-03-23	Brazil	South-America	2	2_II	2II_F.1.2
OP599693.1	DENV2II-PRBC50-2022	Fonseca_2022	NCBI	2022-03-22	Brazil	South-America	2	2_II	2II_F.1.2
OP599694.1	DENV2II-PRBC51-2022	Fonseca_2022	NCBI	2022-03-24	Brazil	South-America	2	2_II	2II_F.1.2
OP599695.1	DENV2II-PRBC52-2022	Fonseca_2022	NCBI	2022-04-01	Brazil	South-America	2	2_II	2II_F.1.2
OP599696.1	DENV2II-PRBC53-2022	Fonseca_2022	NCBI	2022-04-01	Brazil	South-America	2	2_II	2II_F.1.2
OP599697.1	DENV2II-PRBC54-2022	Fonseca_2022	NCBI	2022-04-04	Brazil	South-America	2	2_II	2II_F.1.2
OP599698.1	DENV2II-PRBC55-2022	Fonseca_2022	NCBI	2022-04-04	Brazil	South-America	2	2_II	2II_F.1.2
OP599699.1	DENV2II-PRBC57-2022	Fonseca_2022	NCBI	2022-05-02	Brazil	South-America	2	2_II	2II_F.1.2
OP599700.1	DENV2II-PRBC59-2022	Fonseca_2022	NCBI	2022-05-10	Brazil	South-America	2	2_II	2II_F.1.2
OP599701.1	DENV2II-PRBC60-2022	Fonseca_2022	NCBI	2022-05-09	Brazil	South-America	2	2_II	2II_F.1.2
OP599702.1	DENV2II-MGBC69-2022	Fonseca_2022	NCBI	2022-04-08	Brazil	South-America	2	2_II	2II_F.1.2
OP599703.1	DENV2II-MGBC70-2022	Fonseca_2022	NCBI	2022-04-08	Brazil	South-America	2	2_II	2II_F.1.2
OP599704.1	DENV2II-MGBC76-2022	Fonseca_2022	NCBI	2022-04-27	Brazil	South-America	2	2_II	2II_F.1.2
OP599705.1	DENV2II-MGBC77-2022	Fonseca_2022	NCBI	2022-04-28	Brazil	South-America	2	2_II	2II_F.1.2
OP599706.1	DENV2II-MGBC80-2022	Fonseca_2022	NCBI	2022-05-16	Brazil	South-America	2	2_II	2II_F.1.2
OP599707.1	DENV2II-MGBC81-2022	Fonseca_2022	NCBI	2022-05-24	Brazil	South-America	2	2_II	2II_F.1.2
OP599708.1	DENV2II-MGBC82-2022	Fonseca_2022	NCBI	2022-06-03	Brazil	South-America	2	2_II	2II_F.1.2
OP599709.1	DENV2II-MGBC83-2022	Fonseca_2022	NCBI	2022-06-07	Brazil	South-America	2	2_II	2II_F.1.2
OP599710.1	DENV2II-MGBC84-2022	Fonseca_2022	NCBI	2022-06-08	Brazil	South-America	2	2_II	2II_F.1.2
OP599711.1	DENV2II-MGBC85-2022	Fonseca_2022	NCBI	2022-05-09	Brazil	South-America	2	2_II	2II_F.1.2
OP599712.1	DENV2II-MGBC86-2022	Fonseca_2022	NCBI	2022-05-07	Brazil	South-America	2	2_II	2II_F.1.2
OP599713.1	DENV2II-MGBC87-2022	Fonseca_2022	NCBI	2022-06-10	Brazil	South-America	2	2_II	2II_F.1.2
OP599714.1	DENV2II-BABC49-2022	Fonseca_2022	NCBI	2022-04-25	Brazil	South-America	2	2_II	2II_F.1.2
OP599715.1	DENV2II-BABC50-2022	Fonseca_2022	NCBI	2022-05-13	Brazil	South-America	2	2_II	2II_F.1.2
OP599716.1	DENV2II-BABC51-2022	Fonseca_2022	NCBI	2022-05-11	Brazil	South-America	2	2_II	2II_F.1.2
OP599717.1	DENV2II-BABC52-2022	Fonseca_2022	NCBI	2022-05-20	Brazil	South-America	2	2_II	2II_F.1.2
OP599718.1	DENV2II-BABC53-2022	Fonseca_2022	NCBI	2022-05-20	Brazil	South-America	2	2_II	2II_F.1.2
OP599719.1	DENV2II-BABC54-2022	Fonseca_2022	NCBI	2022-05-23	Brazil	South-America	2	2_II	2II_F.1.2
OP599720.1	DENV2II-BABC55-2022	Fonseca_2022	NCBI	2022-05-23	Brazil	South-America	2	2_II	2II_F.1.2
OP599721.1	DENV2II-BABC60-2022	Fonseca_2022	NCBI	2022-07-08	Brazil	South-America	2	2_II	2II_F.1.2
OP599722.1	DENV2II-ACBC03-2022	Fonseca_2022	NCBI	2022-06-04	Brazil	South-America	2	2_II	2II_F.1.2
OP599723.1	DENV2II-ACBC04-2022	Fonseca_2022	NCBI	2022-05-10	Brazil	South-America	2	2_II	2II_F.1.2
OP599724.1	DENV2II-ACBC05-2022	Fonseca_2022	NCBI	2022-05-04	Brazil	South-America	2	2_II	2II_F.1.2
OP599725.1	DENV2II-ACBC06-2022	Fonseca_2022	NCBI	2022-06-04	Brazil	South-America	2	2_II	2II_F.1.2
