strain,Sample_ID,Sample_Source,Data_Source,date,Location,Region,Serotype,Sero_Geno,Lineage
MW288036.1,SHC0521_/_DENV-1_/_2018,Gaye_2020,NCBI,2018-11-XX,Senegal,Sub-Saharan-Africa,1,1_III_related,1III_A
AB195673.1,D1/hu/Seychelles/NIID41/2003,Nukui_2004,NCBI,2003-XX-XX,Seychelles,South-Asia,1,1_IV,1IV_A
DQ285561.1,1480/04,Schuffenecker_2006,NCBI,2004-XX-XX,Seychelles,South-Asia,1,1_IV,1IV_A
MZ130543.1,16072657,Selhorst_2023,NCBI,2016-07-25,Seychelles,South-Asia,1,1_III_related,1III_A
AY762084.1,8114/93,Yoong_2004,NCBI,1993-XX-XX,Singapore,Southeast-Asia,1,1_III_related,1III
EU081241.1,D1/SG/05K3894DK1/2005,Schreiber_2007,NCBI,2005-XX-XX,Singapore,Southeast-Asia,1,1_I,1I_K
EU081281.1,D1/SG/06K2290DK1/2006,Schreiber_2007,NCBI,2006-XX-XX,Singapore,Southeast-Asia,1,1_I,1I_K
FJ469909.1,SG/EHI/D1227Y03,Lee_2009,NCBI,2003-XX-XX,Singapore,Southeast-Asia,1,1_I,1I_K
GQ357692.2,SG/EHI/DED65008,Lee_2010,NCBI,2008-XX-XX,Singapore,Southeast-Asia,1,1_III_related,1III_A
JF960211.2,SG/EHI/D1/0091Y09,Lee_2011,NCBI,2009-XX-XX,Singapore,Southeast-Asia,1,1_III_related,1III_A
JN544410.2,SG/EHI/D1/14158Y11,Lo_2012,NCBI,2011-04-XX,Singapore,Southeast-Asia,1,1_IV,1IV_C
KJ806950.2,SG/EHI/D1/50903Y13,Ng_2015,NCBI,2013-XX-XX,Singapore,Southeast-Asia,1,1_III_related,1III_B
KX380798.1,D1/SG/CT9/2012,Sung_2016,NCBI,2012-XX-XX,Singapore,Southeast-Asia,1,1_I,1I_E
M87512.1,S275/90,Fu_1993,NCBI,1990-XX-XX,Singapore,Southeast-Asia,1,1_I_related,1I_A
MF033222.1,30629,Koo_2018,NCBI,2014-07-XX,Singapore,Southeast-Asia,1,1_I,1I_J
MF033231.1,9076,Koo_2018,NCBI,2015-03-XX,Singapore,Southeast-Asia,1,1_IV,1IV_B
MF033241.1,52742,Koo_2018,NCBI,2015-12-XX,Singapore,Southeast-Asia,1,1_III_related,1III_A
MF033254.1,25657,Koo_2018,NCBI,2016-06-XX,Singapore,Southeast-Asia,1,1_I,1I_E.1
OK469341.1,8196/92 DEN1,Stica_2022,NCBI,1992-XX-XX,Singapore,Southeast-Asia,1,1_IV,1IV_A
OP410985.1,SG(EHI)D1/48084MAR10,Hapuarachchi_2022,NCBI,2010-03-XX,Singapore,Southeast-Asia,1,1_I,1I_K
OP410988.1,SG(EHI)D1/19261Y19,Hapuarachchi_2022,NCBI,2019-05-XX,Singapore,Southeast-Asia,1,1_I,1I_K.1
OK040060.1,KAJP4_DENV1_Somalia_Eastern.Africa_2011,Alfsnes_2021,NCBI,2011-XX-XX,Somalia,Sub-Saharan-Africa,1,1_I,1I_B
KP406801.1,DenKor-01,Go_2015,NCBI,2004-XX-XX,South-Korea,East-Asia,1,1_III_related,1III_B
KP406802.1,DenKor-02,Go_2015,NCBI,2005-XX-XX,South-Korea,East-Asia,1,1_I,1I_K
KP406803.1,DenKor-07,Go_2015,NCBI,2006-XX-XX,South-Korea,East-Asia,1,1_IV,1IV_B.1
MT459980.1,43241,Hwang_2020,NCBI,2011-XX-XX,South-Korea,East-Asia,1,1_I,1I_K
HQ891314.1,DV1_SL_2009b,Tissera_2011,NCBI,2009-XX-XX,Sri-Lanka,South-Asia,1,1_I,1I_H.1
JN054255.1,DV1_SL_2010b,Tissera_2011,NCBI,2010-XX-XX,Sri-Lanka,South-Asia,1,1_I,1I_H.1
KJ468234.1,BNI-5201,Punzel_2014,NCBI,2013-XX-XX,Sri-Lanka,South-Asia,1,1_I,1I_H.1
KP398852.1,DK87,Murugananthan_2015,NCBI,2014-XX-XX,Sri-Lanka,South-Asia,1,1_I,1I_H.1
KT445961.1,Galle_D1-2532,Sessions_2016,NCBI,2012-XX-XX,Sri-Lanka,South-Asia,1,1_I,1I_H.1
MT006147.1,S124,Rodrigo_2020,NCBI,2018-05-06,Sri-Lanka,South-Asia,1,1_I,1I_H.1
OQ061266.1,D1298 (1585),Dassanayake_2022,NCBI,2005-06-05,Sri-Lanka,South-Asia,1,1_IV,1IV
OQ080034.1,GS2386,Dassanayake_2023,NCBI,2020-08-17,Sri-Lanka,South-Asia,1,1_I,1I_H.1
OQ080036.1,GS2451,Dassanayake_2023,NCBI,2021-10-29,Sri-Lanka,South-Asia,1,1_III_related,1III_A
OQ080037.1,GS2523,Dassanayake_2023,NCBI,2022-03-15,Sri-Lanka,South-Asia,1,1_III_related,1III_A
OR389015.1,DENV1/Sri_Lanka/2004/Yale-DH148,Vogels_2023,Yale,2004-06-26,Sri-Lanka,South-Asia,1,1_III_related,1III_A
OR393879.1,S026,Maduranga_2023,NCBI,2017-12-18,Sri-Lanka,South-Asia,1,1_III_related,1III_A
PP234949.1,325-06-278,Camprubi-Ferrer_2024,NCBI,2019-07-01,Sri-Lanka,South-Asia,1,1_III,1III_A
AB608786.1,NDF30,Chu_2013,NCBI,2008-XX-XX,Taiwan,East-Asia,1,1_I,1I_E
AB608788.1,832,Chu_2013,NCBI,1994-XX-XX,Taiwan,East-Asia,1,1_I,1I_B
DH032r,765101,Ott_2021,Yale,1987-XX-XX,Taiwan,East-Asia,1,1_I,1I_B
DH039,779565,Ott_2021,Yale,1988-XX-XX,Taiwan,East-Asia,1,1_I,1I_B
KU365900.1,D1/Taiwan/806KH1405a,Yang_2016,NCBI,2014-XX-XX,Taiwan,East-Asia,1,1_I,1I_K
KX951689.1,D1/Taiwan/900PT0407a,Yang_2017,NCBI,2004-07-XX,Taiwan,East-Asia,1,1_IV,1IV_B
KX951690.1,D1/Taiwan/709TN0706a,Yang_2017,NCBI,2007-06-XX,Taiwan,East-Asia,1,1_I,1I_K
KY496854.1,D1/Taiwan/114TP1611a,Yang_2017,NCBI,2016-11-XX,Taiwan,East-Asia,1,1_IV,1IV_B.1
KY496856.1,D1/Taiwan/813KH9809b,Yang_2017,NCBI,1998-09-XX,Taiwan,East-Asia,1,1_I,1I
OR618318.1,DV1/TW/15016360/2015,Tsai_2024,NCBI,2015-08-14,Taiwan,East-Asia,1,1_I,1I_H.1
PP087791.1,D1/Taiwan/717TN2306a,Yang_2024,NCBI,2023-06-XX,Taiwan,East-Asia,1,1_I,1I_K.1
MZ130547.1,20020472,Selhorst_2023,NCBI,2020-01-31,Tanzania,Sub-Saharan-Africa,1,1_III_related,1III_A
AY732476.1,ThD1_0442_80,Zhang_2005,NCBI,1980-XX-XX,Thailand,Southeast-Asia,1,1_III_related,1III
AY732483.1,ThD1_0008_81,Zhang_2005,NCBI,1981-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
FJ687432.1,DENV-1/TH/BID-V2276/2001,Henn_2009,NCBI,2001-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_J
JN638336.1,KD86-035,Lambrechts_2011,NCBI,1986-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
JN638341.1,D87-116,Lambrechts_2011,NCBI,1987-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
JN638342.1,D90-1197,Lambrechts_2011,NCBI,1990-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
JN638343.1,03881/92,Lambrechts_2011,NCBI,1992-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_A
JQ922547.1,DENV-1/THAI/606147/1960,Jayashri_2013,NCBI,1960-XX-XX,Thailand,Southeast-Asia,1,1_II,1II
KU509262.1,DENV1-3845,Shihada_2017,NCBI,2008-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_F
KY586431.1,Ser1_Thailand_nonBKKSeq_22,Salje_2017,NCBI,2009-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_H.1
KY586446.1,Ser1_Thailand_BangkokSeq_115,Salje_2017,NCBI,2006-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_H
KY586511.1,Ser1_Thailand_BangkokSeq_169,Salje_2017,NCBI,2002-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_F
KY586544.1,Ser1_Thailand_nonBKKSeq_43,Salje_2017,NCBI,2003-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_A
LC410183.1,Th17-087DV1,Phadungsombat_2018,NCBI,2017-04-XX,Thailand,Southeast-Asia,1,1_I,1I_H.1
MK506262.1,hawaii-2007,Chin-inmanu_2019,NCBI,2007-07-XX,Thailand,Southeast-Asia,1,1_I_related,Unassigned
MT397276.1,DENV1/KUF31,Punpapong_2020,NCBI,2015-11-XX,Thailand,Southeast-Asia,1,1_I,1I_J
MW945815.1,01040/05,Katzelnick_2021,NCBI,2005-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_J
MW945844.1,16007,Katzelnick_2021,NCBI,1964-XX-XX,Thailand,Southeast-Asia,1,1_II,1II
MW945846.1,03739/99,Katzelnick_2021,NCBI,1999-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_H
MW945849.1,00669/98,Katzelnick_2021,NCBI,1998-XX-XX,Thailand,Southeast-Asia,1,1_I,1I
MW945854.1,00532/94,Katzelnick_2021,NCBI,1994-XX-XX,Thailand,Southeast-Asia,1,1_I,1I
MW945862.1,01425/04,Katzelnick_2021,NCBI,2004-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_H
MW945866.1,00926/97,Katzelnick_2021,NCBI,1997-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_G
MW945881.1,01763/96,Katzelnick_2021,NCBI,1996-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_G
MW945900.1,01606/00,Katzelnick_2021,NCBI,2000-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_A
MW945976.1,00098/91,Katzelnick_2021,NCBI,1991-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
MW946010.1,00493/83,Katzelnick_2021,NCBI,1983-XX-XX,Thailand,Southeast-Asia,1,1_III_related,1III
MW946038.1,00522/88,Katzelnick_2021,NCBI,1988-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
MW946049.1,00511/12,Katzelnick_2021,NCBI,2012-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_E
MW946082.1,00614/95,Katzelnick_2021,NCBI,1995-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_A
MW946120.1,00437/82,Katzelnick_2021,NCBI,1982-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_B
MW946180.1,00062/13,Katzelnick_2021,NCBI,2013-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_K
MW946238.1,00738/14,Katzelnick_2021,NCBI,2014-XX-XX,Thailand,Southeast-Asia,1,1_I,1I_K.1
OM281572.1,043/SH/2018,Wang_2022,NCBI,2018-12-XX,Thailand,Southeast-Asia,1,1_I,1I_K.1
OM281586.1,068/SH/2019,Wang_2022,NCBI,2019-12-XX,Thailand,Southeast-Asia,1,1_I,1I_E.1
ON038485.1,01518_10,Klungthong_2022,NCBI,2010-11-12,Thailand,Southeast-Asia,1,1_I,1I_H
ON038487.1,00554_11,Klungthong_2022,NCBI,2011-06-09,Thailand,Southeast-Asia,1,1_I,1I_K.3
OR389302.1,DENV1/Thailand/1963/Yale-DH040,Vogels_2023,Yale,1963-05-16,Thailand,Southeast-Asia,1,1_II,1II
DH041,CAREC_780572,Ott_2021,Yale,1978-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V
DH041r,CAREC_780572_rerun,Ott_2021,Yale,1978-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V
DH042,CAREC_780894,Ott_2021,Yale,1978-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V
OA01,t73,Allicock_2021,Yale,1973-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_III_related,1III
OA02,CAREC_77932,Allicock_2021,Yale,1977-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V
OA03,CAREC_7792302,Allicock_2021,Yale,1977-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V
OA04,CAREC_817485,Allicock_2021,Yale,1981-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V
OA07,vr18,Allicock_2021,Yale,2011-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V_F
OA08,vr19,Allicock_2021,Yale,2011-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V_G
OA09,vr21,Allicock_2021,Yale,2011-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V_E
OA10,ve346,Allicock_2021,Yale,2012-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V_G
OA11,ve405,Allicock_2021,Yale,2014-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V_F
OA12,ve4012,Allicock_2021,Yale,2014-XX-XX,Trinidad-and-Tobago,Caribbean,1,1_V,1V_E
OR389303.1,DENV1/Trinidad_and_Tobago/1978/Yale-DH041,Vogels_2023,Yale,1978-05-31,Trinidad-and-Tobago,Caribbean,1,1_V,1V
OR389304.1,DENV1/Trinidad_and_Tobago/1978/Yale-DH042,Vogels_2023,Yale,1978-05-31,Trinidad-and-Tobago,Caribbean,1,1_V,1V
DENV1/Venezuela/2019-01-07/Yale-DN00482,200075,FL-DPH,Yale,2019-01-07,Venezuela,South-America,1,1_V,1V_D.1
DENV1/Venezuela/2019-10-23/Yale-DN00771-1,200384,FL-DPH,Yale,2019-10-23,Venezuela,South-America,1,1_V,1V_D.1
EU482611.1,DENV-1/VE/BID-V1136/2007,Henn_2008,NCBI,2007-XX-XX,Venezuela,South-America,1,1_V,1V_E
FJ639735.1,DENV-1/VE/BID-V2162/1997,Henn_2009,NCBI,1997-XX-XX,Venezuela,South-America,1,1_V,1V_B
FJ639740.1,DENV-1/VE/BID-V2168/1998,Henn_2009,NCBI,1998-XX-XX,Venezuela,South-America,1,1_V,1V
FJ639741.1,DENV-1/VE/BID-V2169/1998,Henn_2009,NCBI,1998-XX-XX,Venezuela,South-America,1,1_V,1V
FJ639743.1,DENV-1/VE/BID-V2171/1999,Henn_2009,NCBI,1999-XX-XX,Venezuela,South-America,1,1_V,1V
FJ639794.1,DENV-1/VE/BID-V2227/2004,Henn_2009,NCBI,2004-XX-XX,Venezuela,South-America,1,1_V,1V_F
FJ639797.1,DENV-1/VE/BID-V2230/2004,Henn_2009,NCBI,2004-XX-XX,Venezuela,South-America,1,1_V,1V_F
FJ639811.1,DENV-1/VE/BID-V2248/2005,Henn_2009,NCBI,2005-XX-XX,Venezuela,South-America,1,1_V,1V_E
FJ639812.1,DENV-1/VE/BID-V2250/2005,Henn_2009,NCBI,2005-XX-XX,Venezuela,South-America,1,1_V,1V_F
FJ639814.1,DENV-1/VE/BID-V2254/2005,Henn_2009,NCBI,2005-XX-XX,Venezuela,South-America,1,1_V,1V_E
FJ639818.1,DENV-1/VE/BID-V2258/2006,Henn_2009,NCBI,2006-XX-XX,Venezuela,South-America,1,1_V,1V_F
FJ639821.1,DENV-1/VE/BID-V2261/2006,Henn_2009,NCBI,2006-XX-XX,Venezuela,South-America,1,1_V,1V_E
FJ850099.1,DENV-1/VE/BID-V2459/2007,Henn_2009,NCBI,2007-XX-XX,Venezuela,South-America,1,1_V,1V_F
FJ850103.1,DENV-1/VE/BID-V2468/2008,Henn_2009,NCBI,2008-XX-XX,Venezuela,South-America,1,1_V,1V_E
FJ850104.1,DENV-1/VE/BID-V2469/2008,Henn_2009,NCBI,2008-XX-XX,Venezuela,South-America,1,1_V,1V
GQ199877.1,DENV-1/VE/BID-V2615/2007,Henn_2009,NCBI,2007-XX-XX,Venezuela,South-America,1,1_V,1V_E
GU056029.1,DENV-1/VE/BID-V3540/1997,Henn_2009,NCBI,1997-XX-XX,Venezuela,South-America,1,1_V,1V_E
GU056030.1,DENV-1/VE/BID-V3541/1997,Henn_2009,NCBI,1997-XX-XX,Venezuela,South-America,1,1_V,1V_E
GU056031.1,DENV-1/VE/BID-V3543/1998,Henn_2009,NCBI,1998-XX-XX,Venezuela,South-America,1,1_V,1V_E
GU056032.1,DENV-1/VE/BID-V3544/1998,Henn_2009,NCBI,1998-XX-XX,Venezuela,South-America,1,1_V,1V_C
GU056033.1,DENV-1/VE/BID-V3545/1998,Henn_2009,NCBI,1998-XX-XX,Venezuela,South-America,1,1_V,1V
GU131832.1,DENV-1/VE/BID-V3548/2000,Henn_2009,NCBI,2000-XX-XX,Venezuela,South-America,1,1_V,1V_E
GU131833.1,DENV-1/VE/BID-V3549/2000,Henn_2009,NCBI,2000-XX-XX,Venezuela,South-America,1,1_V,1V
GU131834.1,DENV-1/VE/BID-V3550/2001,Henn_2009,NCBI,2001-XX-XX,Venezuela,South-America,1,1_V,1V
GU131835.1,DENV-1/VE/BID-V3552/2004,Henn_2009,NCBI,2004-XX-XX,Venezuela,South-America,1,1_V,1V
GU131837.1,DENV-1/VE/BID-V3558/2005,Henn_2009,NCBI,2005-XX-XX,Venezuela,South-America,1,1_V,1V
HQ332178.1,VE_61060_2006,Rodriguez-Roche_2012,NCBI,2006-XX-XX,Venezuela,South-America,1,1_V,1V_F
HQ332182.1,VE_61006_2006,Rodriguez-Roche_2012,NCBI,2006-XX-XX,Venezuela,South-America,1,1_V,1V_B
HQ332183.1,VE_61081_2007,Rodriguez-Roche_2012,NCBI,2007-XX-XX,Venezuela,South-America,1,1_V,1V_B
JN819405.1,DENV-1/VE/BID-V2606/2006,Henn_2011,NCBI,2006-XX-XX,Venezuela,South-America,1,1_V,1V_F
JN819425.1,DENV-1/VE/BID-V2423/2004,Henn_2011,NCBI,2004-XX-XX,Venezuela,South-America,1,1_V,1V_E
KF955407.1,DENV-1/VE/BID-V2425/2005,Zody_2014,NCBI,2005-XX-XX,Venezuela,South-America,1,1_V,1V_F
KF955441.1,DENV-1/VE/BID-V2458/2007,Zody_2014,NCBI,2007-XX-XX,Venezuela,South-America,1,1_V,1V_E
KU509251.1,DENV1-3852,Shihada_2017,NCBI,2008-XX-XX,Venezuela,South-America,1,1_V,1V_E
KU509252.1,DENV1-4876,Shihada_2017,NCBI,2010-XX-XX,Venezuela,South-America,1,1_V,1V_E
KU509254.1,DENV1-10429,Shihada_2017,NCBI,2011-XX-XX,Venezuela,South-America,1,1_V,1V_F
MH450297.1,IDAMS-910109,Lizarazo_2018,NCBI,2015-09-25,Venezuela,South-America,1,1_V,1V_D.1
MH450301.2,IDAMS-910122,Lizarazo_2018,NCBI,2015-10-06,Venezuela,South-America,1,1_V,1V_D.1
MH450303.1,IDAMS-921001,Lizarazo_2018,NCBI,2015-10-02,Venezuela,South-America,1,1_V,1V_D.1
MH450304.1,DENVEN-CC0013,Lizarazo_2018,NCBI,2010-08-30,Venezuela,South-America,1,1_V,1V_D.1
MH450306.1,DENVEN-CC0032,Lizarazo_2018,NCBI,2010-09-07,Venezuela,South-America,1,1_V,1V_F
MH450312.1,DENV1-VE-IDAMS-910132_2015-10-19,Lizarazo_2018,NCBI,2015-10-19,Venezuela,South-America,1,1_V,1V_D.1
MW946058.1,OBT-1298,Katzelnick_2021,NCBI,2000-XX-XX,Venezuela,South-America,1,1_V,1V
OQ821379.1,DENV1/Venezuela/2019-01-07/Yale-DN00482,Vogels_2023,Yale,2019-01-07,Venezuela,South-America,1,1_V,1V_D.1
EU482804.1,DENV-1/VN/BID-V810/2006,Henn_2008,NCBI,2006-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_G
EU677176.1,DENV-1/VN/BID-V1555/2007,Henn_2008,NCBI,2007-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_D
FJ882565.1,DENV-1/VN/BID-V2829/2003,Henn_2009,NCBI,2003-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_C
FJ882569.1,DENV-1/VN/BID-V2836/2004,Henn_2009,NCBI,2004-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_C
FJ898391.1,DENV-1/VN/BID-V2852/2005,Henn_2009,NCBI,2005-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_G
HM181967.1,DENV-1/VN/BID-V3998/2008,Henn_2010,NCBI,2008-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_E
JQ045657.1,DENV1/Vietnam/10dx-228-801-3000mg-72hrs,Nguyen_2012,NCBI,2010-XX-XX,Vietnam,Southeast-Asia,1,1_I,1I_G
ON845601.1,21XN16257,Su_2022,NCBI,2021-08-31,Vietnam,Southeast-Asia,1,1_I,1I_E.1
OQ426675.1,DET-P-0058-1,Ashall_2023,NCBI,2017-07-17,Vietnam,Southeast-Asia,1,1_I,1I_E
OQ832612.1,DENVN19_137,Phadungsombat_2023,NCBI,2019-10-XX,Vietnam,Southeast-Asia,1,1_I,1I_E
OQ832615.1,DENVN20_120,Phadungsombat_2023,NCBI,2020-09-XX,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP204095.1,6641_2023_DENV,Nagy_2024,NCBI,2023-12-06,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP269512.1,DENV1/Viet_Nam/2011-11-04/Yale-DN01337,OUCRU,Yale,2011-11-04,Vietnam,Southeast-Asia,1,1_I,1I_E
PP269544.1,DENV1/Viet_Nam/2012-07-06/Yale-DN01453,OUCRU,Yale,2012-07-06,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP269562.1,DENV1/Viet_Nam/2012-01-31/Yale-DN01511,OUCRU,Yale,2012-01-31,Vietnam,Southeast-Asia,1,1_I,1I_G
PP269609.1,DENV1/Viet_Nam/2014-11-13/Yale-DN01676,OUCRU,Yale,2014-11-13,Vietnam,Southeast-Asia,1,1_I,1I_E
PP269641.1,DENV1/Viet_Nam/2013-08-19/Yale-DN01825,OUCRU,Yale,2013-08-19,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP269709.1,DENV1/Viet_Nam/2022-06-01/Yale-DN02313,OUCRU,Yale,2022-06-01,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP269726.1,DENV1/Viet_Nam/2015-11-27/Yale-DN01989,OUCRU,Yale,2015-11-27,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP269750.1,DENV1/Viet_Nam/2016-12-14/Yale-DN02035,OUCRU,Yale,2016-12-14,Vietnam,Southeast-Asia,1,1_I,1I_E.1
PP269815.1,DENV1/Viet_Nam/2018-05-04/Yale-DN02174,OUCRU,Yale,2018-05-04,Vietnam,Southeast-Asia,1,1_I,1I_E
