strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
MW945681.1	00558/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945682.1	06575/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945683.1	00370/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945684.1	00116/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945685.1	02194/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945686.1	00447/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945687.1	00190/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945688.1	03541/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945689.1	00336/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945690.1	04425/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945691.1	02197/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945692.1	02385/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945693.1	00632/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945694.1	00717/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945695.1	00414/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945696.1	01515/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945697.1	00780/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945698.1	00286/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945699.1	00176/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945700.1	00900/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945701.1	01104/12	Katzelnick_2021	NCBI	2012-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945702.1	05341/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945703.1	00367/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945704.1	01201/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945705.1	02377/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945706.1	00810/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945707.1	00653/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945708.1	00728/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945709.1	30056/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945710.1	00794/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945711.1	00820/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945712.1	00348/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945713.1	00714/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945714.1	00500/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945715.1	05548/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945716.1	01124/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945717.1	00394/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945718.1	06951/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945719.1	01170/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945721.1	00756/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945722.1	00395/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945723.1	01719/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945724.1	02456/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945725.1	02749/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945726.1	00205/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945727.1	00646/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_III	4III
MW945728.1	00512/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945729.1	00235/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945730.1	00114/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945731.1	02090/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945732.1	00705/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945733.1	00555/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945734.1	00300/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945735.1	01278/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945736.1	00842/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945737.1	02392/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945738.1	00697/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945739.1	05538/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945741.1	00890/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945742.1	00523/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945743.1	01268/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945744.1	30479/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945745.1	02623/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945746.1	00781/09	Katzelnick_2021	NCBI	2009-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945747.1	01374/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945748.1	01594/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945749.1	01928/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945750.1	01405/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945751.1	00234/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945752.1	00420/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945753.1	30343/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945754.1	00585/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945755.1	02838/93	Katzelnick_2021	NCBI	1993-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945756.1	30344/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945757.1	30035/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945758.1	02739/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	Southeast-Asia	4	4_III	4III
MW945759.1	00365/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945760.1	01769/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945761.1	00003/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945762.1	00257/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945763.1	00762/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
OK605771.1	DENV4-5_K_0036/94	Tamura_2022	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
ON005192.1	00697/11	Jones_2022	NCBI	2011-06-24	Thailand	Southeast-Asia	4	4_I	4I_A.3
ON045729.1	00435/04	Klungthong_2022	NCBI	2004-06-11	Thailand	Southeast-Asia	4	4_I	4I_A.2
ON045730.1	01544/04	Klungthong_2022	NCBI	2004-11-20	Thailand	Southeast-Asia	4	4_I	4I_A.2
ON045731.1	01582/04	Klungthong_2022	NCBI	2004-11-26	Thailand	Southeast-Asia	4	4_I	4I_A.3
ON045732.1	00754/05	Klungthong_2022	NCBI	2005-07-19	Thailand	Southeast-Asia	4	4_I	4I_A.2
DH125	88609	Ott_2021	Yale	1990-XX-XX	Venezuela	South-America	4	4_I	4I
DH127	JQ_10-90	Ott_2021	Yale	1990-XX-XX	Venezuela	South-America	4	4_II	4II_B
EU854299.1	DENV-4/VE/BID-V1157/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
EU854300.1	DENV-4/VE/BID-V1159/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
EU854301.1	DENV-4/VE/BID-V1161/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ182016.1	DENV-4/VE/BID-V1158/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ182017.1	DENV-4/VE/BID-V1160/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639736.1	DENV-4/VE/BID-V2163/1998	Henn_2009	NCBI	1998-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639737.1	DENV-4/VE/BID-V2164/1998	Henn_2009	NCBI	1998-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639738.1	DENV-4/VE/BID-V2165/1998	Henn_2009	NCBI	1998-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639739.1	DENV-4/VE/BID-V2166/1998	Henn_2009	NCBI	1998-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639742.1	DENV-4/VE/BID-V2170/1999	Henn_2009	NCBI	1999-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639744.1	DENV-4/VE/BID-V2172/1999	Henn_2009	NCBI	1999-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639745.1	DENV-4/VE/BID-V2173/1999	Henn_2009	NCBI	1999-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639748.1	DENV-4/VE/BID-V2177/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639764.1	DENV-4/VE/BID-V2194/2001	Henn_2009	NCBI	2001-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ639773.1	DENV-4/VE/BID-V2206/2001	Henn_2009	NCBI	2001-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ850095.1	DENV-4/VE/BID-V2176/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882580.1	DENV-4/VE/BID-V2489/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882581.1	DENV-4/VE/BID-V2490/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882582.1	DENV-4/VE/BID-V2491/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882583.1	DENV-4/VE/BID-V2492/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882584.1	DENV-4/VE/BID-V2493/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882585.1	DENV-4/VE/BID-V2494/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882586.1	DENV-4/VE/BID-V2495/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882587.1	DENV-4/VE/BID-V2496/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882588.1	DENV-4/VE/BID-V2497/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882589.1	DENV-4/VE/BID-V2498/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882590.1	DENV-4/VE/BID-V2499/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882591.1	DENV-4/VE/BID-V2500/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
FJ882592.1	DENV-4/VE/BID-V2501/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	South-America	4	4_II	4II_B
GQ199876.1	DENV-4/VE/BID-V2610/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
GQ868642.1	DENV-4/VE/BID-V1153/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
GQ868643.1	DENV-4/VE/BID-V1154/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
GQ868644.1	DENV-4/VE/BID-V1155/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
GQ868645.1	DENV-4/VE/BID-V1156/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
HQ332172.1	VE_61027_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
HQ332173.1	VE_61110_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
HQ332174.1	VE_61073_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
HQ332175.1	VE_61013_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
HQ332176.1	VE_61054_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	South-America	4	4_II	4II_B
JF262781.1	INH6412	Rossi_2012	NCBI	1995-XX-XX	Venezuela	South-America	4	4_II	4II_B
JN819406.1	DENV-4/VE/BID-V2607/2006	Henn_2011	NCBI	2006-XX-XX	Venezuela	South-America	4	4_II	4II_B
JN819409.1	DENV-4/VE/BID-V2167/1998	Henn_2011	NCBI	1998-XX-XX	Venezuela	South-America	4	4_II	4II_B
MH450305.1	DENVEN-CC0030	Lizarazo_2018	NCBI	2010-09-01	Venezuela	South-America	4	4_II	4II_B
MH450307.1	DENVEN-CC0093	Lizarazo_2018	NCBI	2011-02-16	Venezuela	South-America	4	4_II	4II_B
MH450308.1	DENVEN-CC0147	Lizarazo_2018	NCBI	2011-11-01	Venezuela	South-America	4	4_II	4II_B
MH450309.1	DENVEN-CC0186	Lizarazo_2018	NCBI	2012-07-17	Venezuela	South-America	4	4_II	4II_B
OR389354.1	DENV4/Venezuela/1990/Yale-DH125	Vogels_2023	Yale	1990-06-12	Venezuela	South-America	4	4_I	4I
OR389355.1	DENV4/Venezuela/1990/Yale-DH127	Vogels_2023	Yale	1990-06-12	Venezuela	South-America	4	4_II	4II_B
KY924607.1	DENV4-002	Quyen_2017	NCBI	2016-XX-XX	Vietnam	Southeast-Asia	4	4_I	4I_A
OQ426977.1	DEN-F-0048-04-1	Ashall_2023	NCBI	2018-02-02	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ426978.1	DEN-P-1251-1	Ashall_2023	NCBI	2018-12-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426979.1	DET-F-0078-05-1	Ashall_2023	NCBI	2017-08-24	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ426980.1	DET-P-0089-1	Ashall_2023	NCBI	2017-09-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426981.1	DET-P-0336-1	Ashall_2023	NCBI	2018-11-23	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426982.1	DET-P-0401-1	Ashall_2023	NCBI	2018-12-18	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426983.1	DEN-F-0032-03-1	Ashall_2023	NCBI	2017-09-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426984.1	DEN-P-0200-1	Ashall_2023	NCBI	2017-01-03	Vietnam	Southeast-Asia	4	4_I	4I_A.3
OQ426985.1	DEN-P-0260-1	Ashall_2023	NCBI	2017-02-17	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ426986.1	DEN-P-0517-1	Ashall_2023	NCBI	2017-08-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426987.1	DEN-P-0554-1	Ashall_2023	NCBI	2017-09-06	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426988.1	DEN-P-0557-1	Ashall_2023	NCBI	2017-09-14	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426989.1	DEN-P-0701-1	Ashall_2023	NCBI	2018-01-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ426990.1	DEN-P-0780-1	Ashall_2023	NCBI	2018-03-19	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ426991.1	DEN-P-0851-1	Ashall_2023	NCBI	2018-06-05	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426992.1	DEN-P-0871-1	Ashall_2023	NCBI	2018-07-05	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426993.1	DEN-P-0917-1	Ashall_2023	NCBI	2018-08-31	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426994.1	DEN-P-0938-1	Ashall_2023	NCBI	2018-09-20	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426995.1	DEN-P-0953-1	Ashall_2023	NCBI	2018-10-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426996.1	DEN-P-0961-1	Ashall_2023	NCBI	2018-10-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426997.1	DEN-P-1616-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426998.1	DEN-P-1714-1	Ashall_2023	NCBI	2019-04-01	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ426999.1	DEN-P-1753-1	Ashall_2023	NCBI	2019-04-10	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427000.1	DET-F-0089-03-1	Ashall_2023	NCBI	2017-09-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427001.1	DET-P-0070-1	Ashall_2023	NCBI	2017-08-10	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427002.1	DET-P-0078-1	Ashall_2023	NCBI	2017-08-23	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427003.1	DET-P-0082-1	Ashall_2023	NCBI	2017-08-28	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427004.1	DET-P-0088-1	Ashall_2023	NCBI	2017-08-31	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427005.1	DET-P-0092-1	Ashall_2023	NCBI	2017-08-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427006.1	DET-P-0093-1	Ashall_2023	NCBI	2017-09-13	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427007.1	DET-P-0095-1	Ashall_2023	NCBI	2017-09-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427008.1	DET-P-0131-1	Ashall_2023	NCBI	2017-12-18	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427009.1	DET-P-0136-1	Ashall_2023	NCBI	2017-12-29	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427010.1	DET-P-0141-1	Ashall_2023	NCBI	2018-01-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427011.1	DET-P-0146-1	Ashall_2023	NCBI	2018-01-16	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427012.1	DET-P-0150-1	Ashall_2023	NCBI	2018-03-01	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427013.1	DET-P-0153-1	Ashall_2023	NCBI	2018-03-09	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427014.1	DET-P-0166-1	Ashall_2023	NCBI	2018-05-25	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427015.1	DET-P-0168-1	Ashall_2023	NCBI	2018-06-10	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427016.1	DET-P-0169-1	Ashall_2023	NCBI	2018-06-22	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427017.1	DET-P-0170-1	Ashall_2023	NCBI	2018-07-01	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427018.1	DET-P-0171-1	Ashall_2023	NCBI	2018-07-03	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427019.1	DET-P-0176-1	Ashall_2023	NCBI	2018-07-26	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427020.1	DET-P-0189-1	Ashall_2023	NCBI	2018-08-23	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427021.1	DET-P-0196-1	Ashall_2023	NCBI	2018-09-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427022.1	DET-P-0483-1	Ashall_2023	NCBI	2019-03-22	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427023.1	DEN-P-0992-1	Ashall_2023	NCBI	2018-10-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427024.1	DEN-P-1018-1	Ashall_2023	NCBI	2018-10-26	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427025.1	DEN-P-1031-1	Ashall_2023	NCBI	2018-10-30	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427026.1	DEN-P-1065-1	Ashall_2023	NCBI	2018-11-05	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427027.1	DEN-P-1093-1	Ashall_2023	NCBI	2018-11-13	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427028.1	DEN-P-1120-1	Ashall_2023	NCBI	2018-11-16	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427029.1	DEN-P-1125-1	Ashall_2023	NCBI	2018-11-19	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427030.1	DEN-P-1133-1	Ashall_2023	NCBI	2018-11-20	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427031.1	DEN-P-1145-1	Ashall_2023	NCBI	2018-11-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427032.1	DEN-P-1194-1	Ashall_2023	NCBI	2018-11-30	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427033.1	DEN-P-1279-1	Ashall_2023	NCBI	2018-12-12	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427034.1	DEN-P-1313-1	Ashall_2023	NCBI	2018-12-18	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427035.1	DEN-P-1316-1	Ashall_2023	NCBI	2018-12-18	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427036.1	DEN-P-1335-1	Ashall_2023	NCBI	2018-12-20	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427037.1	DEN-P-1339-1	Ashall_2023	NCBI	2018-12-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427038.1	DEN-P-1343-1	Ashall_2023	NCBI	2018-12-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427039.1	DEN-P-1391-1	Ashall_2023	NCBI	2019-01-03	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427040.1	DEN-P-1397-1	Ashall_2023	NCBI	2019-01-04	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427041.1	DEN-P-1405-1	Ashall_2023	NCBI	2019-01-07	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427042.1	DEN-P-1419-1	Ashall_2023	NCBI	2019-01-08	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427043.1	DEN-P-1431-1	Ashall_2023	NCBI	2019-01-10	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427044.1	DEN-P-1449-1	Ashall_2023	NCBI	2019-01-11	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427045.1	DEN-P-1464-1	Ashall_2023	NCBI	2019-01-14	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427046.1	DEN-P-1471-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427047.1	DEN-P-1472-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427048.1	DEN-P-1481-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	4	4_I	4I_A.1.1
OQ427049.1	DEN-P-1508-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
OQ427050.1	DEN-P-1512-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	4	4_I	4I_A.1.2
