strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
ON426307.1	NS9291	Sacchi_2022	NCBI	2021-03-15	Brazil	South-America	1	1_V	1V_E
ON426308.1	NS9441	Sacchi_2022	NCBI	2021-04-07	Brazil	South-America	1	1_V	1V_E
ON426309.1	NS9453	Sacchi_2022	NCBI	2021-04-16	Brazil	South-America	1	1_V	1V_E
ON426310.1	NS9487	Sacchi_2022	NCBI	2021-04-13	Brazil	South-America	1	1_V	1V_E
ON426311.1	NS9513	Sacchi_2022	NCBI	2021-04-19	Brazil	South-America	1	1_V	1V_E
ON426312.1	NS9654	Sacchi_2022	NCBI	2021-04-16	Brazil	South-America	1	1_V	1V_E
ON426313.1	NS9655	Sacchi_2022	NCBI	2021-04-19	Brazil	South-America	1	1_V	1V_E
ON426314.1	NS9668	Sacchi_2022	NCBI	2021-04-27	Brazil	South-America	1	1_V	1V_E
ON426315.1	NS9802	Sacchi_2022	NCBI	2021-04-23	Brazil	South-America	1	1_V	1V_E
ON426316.1	NS9811	Sacchi_2022	NCBI	2021-05-05	Brazil	South-America	1	1_V	1V_E
ON426317.1	NS9825	Sacchi_2022	NCBI	2021-05-08	Brazil	South-America	1	1_V	1V_D.1
ON426318.1	NS9828	Sacchi_2022	NCBI	2021-04-27	Brazil	South-America	1	1_V	1V_A
ON426319.1	NS9839	Sacchi_2022	NCBI	2021-05-10	Brazil	South-America	1	1_V	1V_E
ON426320.1	NS9881	Sacchi_2022	NCBI	2021-04-18	Brazil	South-America	1	1_V	1V_E
ON426321.1	NS9924	Sacchi_2022	NCBI	2021-05-12	Brazil	South-America	1	1_V	1V_E
ON426322.1	NS9952	Sacchi_2022	NCBI	2021-05-09	Brazil	South-America	1	1_V	1V_E
ON426323.1	RNA43538	Sacchi_2022	NCBI	2020-01-26	Brazil	South-America	1	1_V	1V_E
ON426324.1	RNA43541	Sacchi_2022	NCBI	2020-01-20	Brazil	South-America	1	1_V	1V_E
ON426325.1	RNA43778	Sacchi_2022	NCBI	2020-02-25	Brazil	South-America	1	1_V	1V_E
ON426326.1	RNA43894	Sacchi_2022	NCBI	2020-03-04	Brazil	South-America	1	1_V	1V_E
ON426327.1	RNA43933	Sacchi_2022	NCBI	2020-03-02	Brazil	South-America	1	1_V	1V_E
ON426328.1	RNA44260	Sacchi_2022	NCBI	2020-04-04	Brazil	South-America	1	1_V	1V_E
ON426329.1	RNA46012	Sacchi_2022	NCBI	2021-03-15	Brazil	South-America	1	1_V	1V_E
ON426330.1	RNA46053	Sacchi_2022	NCBI	2021-03-22	Brazil	South-America	1	1_V	1V_E
ON426331.1	RNA46091	Sacchi_2022	NCBI	2021-03-29	Brazil	South-America	1	1_V	1V_A
ON426332.1	RNA46251	Sacchi_2022	NCBI	2021-04-09	Brazil	South-America	1	1_V	1V_E
ON426333.1	RNA46340	Sacchi_2022	NCBI	2021-04-12	Brazil	South-America	1	1_V	1V_E
ON426334.1	RNA46485	Sacchi_2022	NCBI	2021-04-26	Brazil	South-America	1	1_V	1V_E
ON426335.1	RNA46709	Sacchi_2022	NCBI	2021-05-17	Brazil	South-America	1	1_V	1V_E
ON426336.1	RNA47013	Sacchi_2022	NCBI	2021-04-16	Brazil	South-America	1	1_V	1V_E
ON426337.1	RNA47079	Sacchi_2022	NCBI	2021-06-05	Brazil	South-America	1	1_V	1V_E
ON426338.1	RNA47136	Sacchi_2022	NCBI	2021-06-18	Brazil	South-America	1	1_V	1V_E
ON426339.1	RNA48458	Sacchi_2022	NCBI	2022-02-14	Brazil	South-America	1	1_V	1V_E
ON426340.1	RNA48522	Sacchi_2022	NCBI	2022-02-18	Brazil	South-America	1	1_V	1V_E
ON426341.1	RNA48526	Sacchi_2022	NCBI	2022-02-15	Brazil	South-America	1	1_V	1V_E
ON426342.1	RNA48629	Sacchi_2022	NCBI	2022-02-25	Brazil	South-America	1	1_V	1V_D.1
ON426343.1	RNA48633	Sacchi_2022	NCBI	2022-02-25	Brazil	South-America	1	1_V	1V_E
ON426344.1	RNA48678	Sacchi_2022	NCBI	2022-03-11	Brazil	South-America	1	1_V	1V_E
ON426345.1	RNA48680	Sacchi_2022	NCBI	2022-03-08	Brazil	South-America	1	1_V	1V_E
ON426346.1	RP01	Sacchi_2022	NCBI	2021-04-27	Brazil	South-America	1	1_V	1V_E
ON426347.1	RP02	Sacchi_2022	NCBI	2021-04-27	Brazil	South-America	1	1_V	1V_E
ON426348.1	RP03	Sacchi_2022	NCBI	2021-03-22	Brazil	South-America	1	1_V	1V_E
ON426349.1	RP04	Sacchi_2022	NCBI	2021-03-16	Brazil	South-America	1	1_V	1V_E
ON426350.1	RP05	Sacchi_2022	NCBI	2021-04-06	Brazil	South-America	1	1_V	1V_E
ON426351.1	RP06	Sacchi_2022	NCBI	2021-04-04	Brazil	South-America	1	1_V	1V_E
ON426352.1	RP07	Sacchi_2022	NCBI	2021-03-25	Brazil	South-America	1	1_V	1V_E
ON426353.1	RP08	Sacchi_2022	NCBI	2021-04-20	Brazil	South-America	1	1_V	1V_E
ON426354.1	RP09	Sacchi_2022	NCBI	2021-04-07	Brazil	South-America	1	1_V	1V_E
ON426355.1	RP10	Sacchi_2022	NCBI	2021-04-13	Brazil	South-America	1	1_V	1V_E
ON426356.1	RP11	Sacchi_2022	NCBI	2021-04-07	Brazil	South-America	1	1_V	1V_F
ON426357.1	RP12	Sacchi_2022	NCBI	2021-04-20	Brazil	South-America	1	1_V	1V_E
ON426358.1	RP13	Sacchi_2022	NCBI	2021-04-05	Brazil	South-America	1	1_V	1V_A
ON426359.1	RP14	Sacchi_2022	NCBI	2021-04-20	Brazil	South-America	1	1_V	1V_E
ON632040.1	2.10E+11	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_D.1
ON632041.1	48840	Sacchi_2022	NCBI	2022-03-17	Brazil	South-America	1	1_V	1V_A
ON632042.1	48846	Sacchi_2022	NCBI	2022-03-25	Brazil	South-America	1	1_V	1V_E
ON632043.1	48904	Sacchi_2022	NCBI	2022-03-26	Brazil	South-America	1	1_V	1V_E
ON632044.1	48937	Sacchi_2022	NCBI	2022-03-29	Brazil	South-America	1	1_V	1V_E
ON632045.1	48945	Sacchi_2022	NCBI	2022-03-28	Brazil	South-America	1	1_V	1V_E
ON632046.1	48972	Sacchi_2022	NCBI	2022-04-01	Brazil	South-America	1	1_V	1V_E
ON632047.1	48994	Sacchi_2022	NCBI	2022-03-22	Brazil	South-America	1	1_V	1V_E
ON632048.1	48999	Sacchi_2022	NCBI	2022-04-03	Brazil	South-America	1	1_V	1V_F
ON632049.1	49001	Sacchi_2022	NCBI	2022-03-27	Brazil	South-America	1	1_V	1V_E
ON632050.1	49012	Sacchi_2022	NCBI	2022-03-26	Brazil	South-America	1	1_V	1V_E
ON632051.1	49021	Sacchi_2022	NCBI	2022-04-05	Brazil	South-America	1	1_V	1V_E
ON632052.1	49024	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632053.1	49025	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632054.1	49046	Sacchi_2022	NCBI	2022-04-05	Brazil	South-America	1	1_V	1V_E
ON632055.1	49054	Sacchi_2022	NCBI	2022-03-29	Brazil	South-America	1	1_V	1V_E
ON632056.1	49058	Sacchi_2022	NCBI	2022-03-26	Brazil	South-America	1	1_V	1V_E
ON632057.1	49069	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632058.1	49070	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632059.1	49103	Sacchi_2022	NCBI	2022-03-30	Brazil	South-America	1	1_V	1V_E
ON632060.1	49110	Sacchi_2022	NCBI	2022-03-28	Brazil	South-America	1	1_V	1V_D.1
ON632061.1	49153	Sacchi_2022	NCBI	2022-04-06	Brazil	South-America	1	1_V	1V_E
ON632062.1	49161	Sacchi_2022	NCBI	2022-03-31	Brazil	South-America	1	1_V	1V_E
ON632063.1	49167	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	1	1_V	1V_E
ON632064.1	49175	Sacchi_2022	NCBI	2022-04-09	Brazil	South-America	1	1_V	1V_E
ON632065.1	49198	Sacchi_2022	NCBI	2022-04-08	Brazil	South-America	1	1_V	1V_E
ON632066.1	49203	Sacchi_2022	NCBI	2022-04-13	Brazil	South-America	1	1_V	1V_E
ON632067.1	49207	Sacchi_2022	NCBI	2022-04-09	Brazil	South-America	1	1_V	1V_E
ON632068.1	49211	Sacchi_2022	NCBI	2022-04-13	Brazil	South-America	1	1_V	1V_E
ON632069.1	49219	Sacchi_2022	NCBI	2022-04-08	Brazil	South-America	1	1_V	1V_D.1
ON632070.1	49223	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	1	1_V	1V_E
ON632071.1	49255	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	1	1_V	1V_E
ON632072.1	49286	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
ON632073.1	49298	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
ON632074.1	49325	Sacchi_2022	NCBI	2022-04-18	Brazil	South-America	1	1_V	1V_E
ON632075.1	49365	Sacchi_2022	NCBI	2022-04-21	Brazil	South-America	1	1_V	1V_E
ON632076.1	49367	Sacchi_2022	NCBI	2022-04-13	Brazil	South-America	1	1_V	1V_E
ON632077.1	49369	Sacchi_2022	NCBI	2022-04-19	Brazil	South-America	1	1_V	1V_E
ON632078.1	49430	Sacchi_2022	NCBI	2022-04-18	Brazil	South-America	1	1_V	1V_E
ON632079.1	49443	Sacchi_2022	NCBI	2022-04-19	Brazil	South-America	1	1_V	1V_E
ON632080.1	49808	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
ON632081.1	NS10976	Sacchi_2022	NCBI	2022-02-24	Brazil	South-America	1	1_V	1V_E
ON632082.1	NS11283	Sacchi_2022	NCBI	2022-03-11	Brazil	South-America	1	1_V	1V_A
ON632083.1	NS11336	Sacchi_2022	NCBI	2022-03-16	Brazil	South-America	1	1_V	1V_E
ON632084.1	NS11341	Sacchi_2022	NCBI	2022-03-14	Brazil	South-America	1	1_V	1V_E
ON632085.1	NS11344	Sacchi_2022	NCBI	2022-03-17	Brazil	South-America	1	1_V	1V_E
ON632086.1	NS11347	Sacchi_2022	NCBI	2022-03-25	Brazil	South-America	1	1_V	1V_E
ON632087.1	NS11352	Sacchi_2022	NCBI	2022-03-18	Brazil	South-America	1	1_V	1V_E
ON632088.1	NS11361	Sacchi_2022	NCBI	2022-03-19	Brazil	South-America	1	1_V	1V_E
ON632089.1	NS11416	Sacchi_2022	NCBI	2022-03-17	Brazil	South-America	1	1_V	1V_E
ON632090.1	NS11424	Sacchi_2022	NCBI	2022-03-25	Brazil	South-America	1	1_V	1V_F
ON632091.1	NS11439	Sacchi_2022	NCBI	2022-03-30	Brazil	South-America	1	1_V	1V_E
ON632092.1	NS11454	Sacchi_2022	NCBI	2022-03-26	Brazil	South-America	1	1_V	1V_E
ON632093.1	NS11468	Sacchi_2022	NCBI	2022-04-03	Brazil	South-America	1	1_V	1V_E
ON632094.1	NS11492	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632095.1	NS11526	Sacchi_2022	NCBI	2022-03-30	Brazil	South-America	1	1_V	1V_E
ON632096.1	NS11533	Sacchi_2022	NCBI	2022-04-01	Brazil	South-America	1	1_V	1V_E
ON632097.1	NS11535	Sacchi_2022	NCBI	2022-04-10	Brazil	South-America	1	1_V	1V_E
ON632098.1	NS11536	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
ON632099.1	NS11548	Sacchi_2022	NCBI	2022-04-07	Brazil	South-America	1	1_V	1V_A
ON632100.1	NS11550	Sacchi_2022	NCBI	2022-04-05	Brazil	South-America	1	1_V	1V_E
ON632101.1	NS11558	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632102.1	NS11559	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	1	1_V	1V_E
ON632103.1	NS11561	Sacchi_2022	NCBI	2022-04-01	Brazil	South-America	1	1_V	1V_E
ON632104.1	NS11566	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632105.1	NS11571	Sacchi_2022	NCBI	2022-04-02	Brazil	South-America	1	1_V	1V_E
ON632106.1	NS11575	Sacchi_2022	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
ON632107.1	NS11591	Sacchi_2022	NCBI	2022-04-09	Brazil	South-America	1	1_V	1V_E
ON632108.1	NS11601	Sacchi_2022	NCBI	2022-04-19	Brazil	South-America	1	1_V	1V_E
ON632109.1	NS11606	Sacchi_2022	NCBI	2022-04-19	Brazil	South-America	1	1_V	1V_E
ON632110.1	NS11617	Sacchi_2022	NCBI	2022-04-01	Brazil	South-America	1	1_V	1V_D.1
ON632111.1	NS11630	Sacchi_2022	NCBI	2022-04-06	Brazil	South-America	1	1_V	1V_A
ON632112.1	NS11637	Sacchi_2022	NCBI	2022-04-02	Brazil	South-America	1	1_V	1V_E
ON632113.1	NS11639	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	1	1_V	1V_E
ON632114.1	NS11643	Sacchi_2022	NCBI	2022-04-11	Brazil	South-America	1	1_V	1V_E
ON632115.1	NS11662	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
ON632116.1	NS11664	Sacchi_2022	NCBI	2022-04-24	Brazil	South-America	1	1_V	1V_E
ON632117.1	NS11666	Sacchi_2022	NCBI	2022-04-18	Brazil	South-America	1	1_V	1V_E
ON632118.1	NS11667	Sacchi_2022	NCBI	2022-04-14	Brazil	South-America	1	1_V	1V_E
ON632119.1	RNA48699	Sacchi_2022	NCBI	2022-03-07	Brazil	South-America	1	1_V	1V_E
ON632120.1	RNA48742	Sacchi_2022	NCBI	2022-03-15	Brazil	South-America	1	1_V	1V_A
ON632121.1	RP21	Sacchi_2022	NCBI	2022-03-17	Brazil	South-America	1	1_V	1V_E
ON632122.1	RP22	Sacchi_2022	NCBI	2022-03-17	Brazil	South-America	1	1_V	1V_E
ON632123.1	RP25	Sacchi_2022	NCBI	2022-03-10	Brazil	South-America	1	1_V	1V_E
ON632124.1	RP28	Sacchi_2022	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
OQ078871.1	NIH-05_NB14_BA	Fritsch_2023	NCBI	2019-04-12	Brazil	South-America	1	1_V	1V_F
OQ078872.1	NIH-06_NB15_BA	Fritsch_2023	NCBI	2019-03-21	Brazil	South-America	1	1_V	1V_F
OQ078873.1	NIH-07_NB16_BA	Fritsch_2023	NCBI	2019-03-21	Brazil	South-America	1	1_V	1V_F
OQ078874.1	NIH-08_NB17_BA	Fritsch_2023	NCBI	2019-03-23	Brazil	South-America	1	1_V	1V_F
OQ078875.1	NIH-13_NB18_BA	Fritsch_2023	NCBI	2019-03-30	Brazil	South-America	1	1_V	1V_F
OQ078876.1	NIH-14_NB19_BA	Fritsch_2023	NCBI	2019-04-02	Brazil	South-America	1	1_V	1V_F
OQ078877.1	NIH-15_NB20_BA	Fritsch_2023	NCBI	2019-04-12	Brazil	South-America	1	1_V	1V_F
OQ078878.1	NIH-16_NB21_BA	Fritsch_2023	NCBI	2019-04-09	Brazil	South-America	1	1_V	1V_F
OQ078879.1	NIH-18_NB22_BA	Fritsch_2023	NCBI	2019-04-10	Brazil	South-America	1	1_V	1V_E
OQ078880.1	NIH-19_NB23_BA	Fritsch_2023	NCBI	2019-04-09	Brazil	South-America	1	1_V	1V_F
OQ078881.1	NIH-20_NB24_BA	Fritsch_2023	NCBI	2019-04-12	Brazil	South-America	1	1_V	1V_F
OQ078882.1	NIH-21_NB25_BA	Fritsch_2023	NCBI	2019-03-24	Brazil	South-America	1	1_V	1V_F
OQ078883.1	NIH-22_NB26_BA	Fritsch_2023	NCBI	2019-03-21	Brazil	South-America	1	1_V	1V_F
OQ078884.1	NIH-23_NB27_BA	Fritsch_2023	NCBI	2019-04-16	Brazil	South-America	1	1_V	1V_F
OQ078885.1	NIH-24_NB28_BA	Fritsch_2023	NCBI	2019-04-11	Brazil	South-America	1	1_V	1V_E
OQ078886.1	NIH-25_NB29_BA	Fritsch_2023	NCBI	2019-05-30	Brazil	South-America	1	1_V	1V_E
OQ078887.1	NIH-27_NB30_BA	Fritsch_2023	NCBI	2019-05-23	Brazil	South-America	1	1_V	1V_F
OQ605977.1	NS11290R	Sacchi_2023	NCBI	2022-03-15	Brazil	South-America	1	1_V	1V_E
OQ605978.1	NS11318R	Sacchi_2023	NCBI	2022-03-19	Brazil	South-America	1	1_V	1V_E
OQ605979.1	NS11328R	Sacchi_2023	NCBI	2022-03-19	Brazil	South-America	1	1_V	1V_E
OQ605980.1	NS11332R	Sacchi_2023	NCBI	2022-03-16	Brazil	South-America	1	1_V	1V_E
OQ605981.1	NS11351R	Sacchi_2023	NCBI	2022-03-17	Brazil	South-America	1	1_V	1V_E
OQ605982.1	NS11381R	Sacchi_2023	NCBI	2022-03-20	Brazil	South-America	1	1_V	1V_E
OQ605983.1	NS11415R	Sacchi_2023	NCBI	2022-03-27	Brazil	South-America	1	1_V	1V_E
OQ605984.1	NS11426R	Sacchi_2023	NCBI	2022-03-25	Brazil	South-America	1	1_V	1V_E
OQ605985.1	NS11493R	Sacchi_2023	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
OQ605986.1	NS11498R	Sacchi_2023	NCBI	2022-04-04	Brazil	South-America	1	1_V	1V_E
OQ605987.1	NS11504R	Sacchi_2023	NCBI	2022-03-31	Brazil	South-America	1	1_V	1V_A
OQ605988.1	NS11527R	Sacchi_2023	NCBI	2022-03-30	Brazil	South-America	1	1_V	1V_E
OQ605989.1	NS11528R	Sacchi_2023	NCBI	2022-04-05	Brazil	South-America	1	1_V	1V_E
OQ605990.1	NS11534R	Sacchi_2023	NCBI	2022-04-01	Brazil	South-America	1	1_V	1V_E
OQ605991.1	NS11537R	Sacchi_2023	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
OQ605992.1	NS11546R	Sacchi_2023	NCBI	2022-04-12	Brazil	South-America	1	1_V	1V_E
OQ605993.1	NS11554R	Sacchi_2023	NCBI	2022-04-06	Brazil	South-America	1	1_V	1V_E
OQ605994.1	NS11568R	Sacchi_2023	NCBI	2022-04-03	Brazil	South-America	1	1_V	1V_E
OQ605995.1	NS11644R	Sacchi_2023	NCBI	2022-04-03	Brazil	South-America	1	1_V	1V_E
OQ605996.1	NS11649R	Sacchi_2023	NCBI	2022-04-16	Brazil	South-America	1	1_V	1V_E
OQ605997.1	NS11651R	Sacchi_2023	NCBI	2022-04-13	Brazil	South-America	1	1_V	1V_E
OQ605998.1	NS11658R	Sacchi_2023	NCBI	2022-04-13	Brazil	South-America	1	1_V	1V_E
OQ605999.1	NS11668R	Sacchi_2023	NCBI	2022-04-18	Brazil	South-America	1	1_V	1V_E
OQ606000.1	RNA48729R	Sacchi_2023	NCBI	2022-03-03	Brazil	South-America	1	1_V	1V_E
OQ786002.1	NGS_661	Sacchi_2023	NCBI	2023-01-03	Brazil	South-America	1	1_V	1V_E
OQ786003.1	NGS_662	Sacchi_2023	NCBI	2023-01-02	Brazil	South-America	1	1_V	1V_E
OQ786004.1	NGS_663	Sacchi_2023	NCBI	2023-01-02	Brazil	South-America	1	1_V	1V_E
OQ786005.1	NGS_664	Sacchi_2023	NCBI	2023-01-02	Brazil	South-America	1	1_V	1V_E
OQ786006.1	NGS_665	Sacchi_2023	NCBI	2023-01-10	Brazil	South-America	1	1_V	1V_E
OQ786007.1	NGS_666	Sacchi_2023	NCBI	2023-01-10	Brazil	South-America	1	1_V	1V_E
OQ786008.1	NGS_667	Sacchi_2023	NCBI	2023-01-07	Brazil	South-America	1	1_V	1V_E
OQ786009.1	NGS_668	Sacchi_2023	NCBI	2023-01-09	Brazil	South-America	1	1_V	1V_E
OQ786010.1	NGS_670	Sacchi_2023	NCBI	2023-01-09	Brazil	South-America	1	1_V	1V_D.1
OQ786011.1	NGS_671	Sacchi_2023	NCBI	2023-01-10	Brazil	South-America	1	1_V	1V_E
OQ786012.1	NGS_673	Sacchi_2023	NCBI	2023-01-19	Brazil	South-America	1	1_V	1V_E
OQ786013.1	NGS_675	Sacchi_2023	NCBI	2023-01-19	Brazil	South-America	1	1_V	1V_E
OQ786014.1	NGS_676	Sacchi_2023	NCBI	2023-01-16	Brazil	South-America	1	1_V	1V_E
OQ786015.1	NGS_677	Sacchi_2023	NCBI	2023-01-16	Brazil	South-America	1	1_V	1V_E
OQ786016.1	NGS_679	Sacchi_2023	NCBI	2023-01-24	Brazil	South-America	1	1_V	1V_E
OQ786017.1	NGS_680	Sacchi_2023	NCBI	2023-01-27	Brazil	South-America	1	1_V	1V_E
OQ786018.1	NGS_681	Sacchi_2023	NCBI	2023-01-24	Brazil	South-America	1	1_V	1V_E
OQ786019.1	NGS_683	Sacchi_2023	NCBI	2023-01-26	Brazil	South-America	1	1_V	1V_E
OQ786020.1	NGS_684	Sacchi_2023	NCBI	2023-02-01	Brazil	South-America	1	1_V	1V_E
OQ786021.1	NGS_685	Sacchi_2023	NCBI	2023-02-01	Brazil	South-America	1	1_V	1V_E
OQ786022.1	NGS_686	Sacchi_2023	NCBI	2023-01-28	Brazil	South-America	1	1_V	1V_E
OQ786023.1	NGS_688	Sacchi_2023	NCBI	2023-01-08	Brazil	South-America	1	1_V	1V_E
OQ786024.1	NGS_689	Sacchi_2023	NCBI	2023-02-02	Brazil	South-America	1	1_V	1V_E
OQ786025.1	NGS_690	Sacchi_2023	NCBI	2023-01-31	Brazil	South-America	1	1_V	1V_E
OQ786026.1	NGS_692	Sacchi_2023	NCBI	2023-02-06	Brazil	South-America	1	1_V	1V_E
OQ786027.1	NGS_694	Sacchi_2023	NCBI	2023-02-08	Brazil	South-America	1	1_V	1V_E
OQ786028.1	NGS_695	Sacchi_2023	NCBI	2023-02-08	Brazil	South-America	1	1_V	1V_E
OQ786029.1	NGS_696	Sacchi_2023	NCBI	2023-02-06	Brazil	South-America	1	1_V	1V_E
OQ786030.1	NGS_697	Sacchi_2023	NCBI	2023-02-13	Brazil	South-America	1	1_V	1V_E
OQ786031.1	NGS_698	Sacchi_2023	NCBI	2023-02-13	Brazil	South-America	1	1_V	1V_E
OQ786032.1	NGS_699	Sacchi_2023	NCBI	2023-02-01	Brazil	South-America	1	1_V	1V_E
OQ786033.1	NGS_700	Sacchi_2023	NCBI	2023-02-13	Brazil	South-America	1	1_V	1V_E
OQ786034.1	NGS_701	Sacchi_2023	NCBI	2023-02-09	Brazil	South-America	1	1_V	1V_E
OQ786035.1	NGS_702	Sacchi_2023	NCBI	2023-02-13	Brazil	South-America	1	1_V	1V_E
OQ786036.1	NGS_703	Sacchi_2023	NCBI	2023-01-13	Brazil	South-America	1	1_V	1V_D.1
OQ786037.1	NGS_704	Sacchi_2023	NCBI	2023-01-19	Brazil	South-America	1	1_V	1V_E
OQ786038.1	NGS_705	Sacchi_2023	NCBI	2023-01-25	Brazil	South-America	1	1_V	1V_E
OQ786039.1	NGS_707	Sacchi_2023	NCBI	2023-01-24	Brazil	South-America	1	1_V	1V_E
OQ786040.1	NGS_709	Sacchi_2023	NCBI	2023-01-27	Brazil	South-America	1	1_V	1V_E
OQ786041.1	NGS_721	Sacchi_2023	NCBI	2023-02-07	Brazil	South-America	1	1_V	1V_E
OQ786042.1	NGS_724	Sacchi_2023	NCBI	2023-02-12	Brazil	South-America	1	1_V	1V_E
OQ786043.1	NGS_725	Sacchi_2023	NCBI	2023-02-10	Brazil	South-America	1	1_V	1V_E
OQ786044.1	NGS_727	Sacchi_2023	NCBI	2023-02-11	Brazil	South-America	1	1_V	1V_E
OQ786045.1	NGS_728	Sacchi_2023	NCBI	2023-02-13	Brazil	South-America	1	1_V	1V_E
OQ786046.1	NGS_729	Sacchi_2023	NCBI	2023-02-13	Brazil	South-America	1	1_V	1V_E
OQ821327.1	DENV1/Brazil/2015-05-19/Yale-DN00201	Vogels_2023	Yale	2015-05-19	Brazil	South-America	1	1_V	1V_F
OQ821328.1	DENV1/Brazil/2016-02-08/Yale-DN00355	Vogels_2023	Yale	2016-02-08	Brazil	South-America	1	1_V	1V_A
OQ872854.1	RPD00020	La-Roque_2023	NCBI	2023-01-05	Brazil	South-America	1	1_V	1V_E
OR025593.1	SC_D_1	Sacchi_2023	NCBI	2023-03-14	Brazil	South-America	1	1_V	1V_E
OR025594.1	SC_D_2	Sacchi_2023	NCBI	2023-03-26	Brazil	South-America	1	1_V	1V_E
OR025595.1	SC_D_3	Sacchi_2023	NCBI	2023-03-17	Brazil	South-America	1	1_V	1V_E
OR025596.1	SC_D_4	Sacchi_2023	NCBI	2023-02-24	Brazil	South-America	1	1_V	1V_D.1
OR025597.1	SC_D_5	Sacchi_2023	NCBI	2023-03-30	Brazil	South-America	1	1_V	1V_E
OR025598.1	SC_D_6	Sacchi_2023	NCBI	2023-03-06	Brazil	South-America	1	1_V	1V_D.1
OR025599.1	SC_D_7	Sacchi_2023	NCBI	2023-03-27	Brazil	South-America	1	1_V	1V_E
OR025601.1	NGS 746	Sacchi_2023	NCBI	2023-03-01	Brazil	South-America	1	1_V	1V_E
OR025602.1	RJ_D_12	Sacchi_2023	NCBI	2023-03-20	Brazil	South-America	1	1_V	1V_E
OR025603.1	RJ_D_13	Sacchi_2023	NCBI	2023-03-24	Brazil	South-America	1	1_V	1V_F
OR025604.1	RJ_D_14	Sacchi_2023	NCBI	2023-03-24	Brazil	South-America	1	1_V	1V_E
OR025605.1	RJ_D_15	Sacchi_2023	NCBI	2023-03-25	Brazil	South-America	1	1_V	1V_E
OR025606.1	RJ_D_16	Sacchi_2023	NCBI	2023-03-27	Brazil	South-America	1	1_V	1V_E
OR025607.1	RJ_D_17	Sacchi_2023	NCBI	2023-03-29	Brazil	South-America	1	1_V	1V_D.2
OR025608.1	RJ_D_18	Sacchi_2023	NCBI	2023-03-31	Brazil	South-America	1	1_V	1V_E
OR025609.1	RJ_D_19	Sacchi_2023	NCBI	2023-04-03	Brazil	South-America	1	1_V	1V_E
OR025610.1	RJ_D_1	Sacchi_2023	NCBI	2023-02-27	Brazil	South-America	1	1_V	1V_E
OR025611.1	RJ_D_21	Sacchi_2023	NCBI	2023-04-08	Brazil	South-America	1	1_V	1V_D.2
OR025612.1	RJ_D_22	Sacchi_2023	NCBI	2023-04-10	Brazil	South-America	1	1_V	1V_E
OR025613.1	RJ_D_23	Sacchi_2023	NCBI	2023-04-11	Brazil	South-America	1	1_V	1V_D.2
OR025614.1	RJ_D_24	Sacchi_2023	NCBI	2023-04-12	Brazil	South-America	1	1_V	1V_E
OR025615.1	RJ_D_25	Sacchi_2023	NCBI	2023-04-13	Brazil	South-America	1	1_V	1V_E
OR025616.1	RJ_D_2	Sacchi_2023	NCBI	2023-03-01	Brazil	South-America	1	1_V	1V_E
OR025617.1	RJ_D_3	Sacchi_2023	NCBI	2023-03-09	Brazil	South-America	1	1_V	1V_F
OR025618.1	RJ_D_4	Sacchi_2023	NCBI	2023-03-09	Brazil	South-America	1	1_V	1V_E
OR025619.1	RJ_D_5	Sacchi_2023	NCBI	2023-03-13	Brazil	South-America	1	1_V	1V_E
OR025620.1	RJ_D_6	Sacchi_2023	NCBI	2023-03-13	Brazil	South-America	1	1_V	1V_E
OR025621.1	RJ_D_7	Sacchi_2023	NCBI	2023-03-14	Brazil	South-America	1	1_V	1V_F
OR025622.1	RJ_D_8	Sacchi_2023	NCBI	2023-03-14	Brazil	South-America	1	1_V	1V_E
