strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
FJ850106.1	DENV-2/VE/BID-V2476/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ850107.1	DENV-2/VE/BID-V2477/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ850108.1	DENV-2/VE/BID-V2478/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
GU131901.1	DENV-2/IPC/BID-V3798/2008	Henn_2009	NCBI	2008-XX-XX	Cambodia	Southeast-Asia	2	2_V	2V_A
FJ410237.1	DENV-2/VN/BID-V1900/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	2	2_V	2V_A
MW387614.1	DV2_D13113	Sun_2020	NCBI	2009-01-XX	China	East-Asia	2	2_II_related	2II_A.1
KF041237.1	D2/Pakistan/78/2009	Koo_2013	NCBI	2009-XX-XX	Pakistan	South-Asia	2	2_II_related	2II_A.1
JX475906.1	1392	Dash_2014	NCBI	2009-XX-XX	India	South-Asia	2	2_II_related	2II_A.2.1
KU509269.1	DENV2-973	Shihada_2017	NCBI	2009-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C
KU509272.1	DENV2-1365	Shihada_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_II	2II_E.1
KU509268.1	DENV2-671	Shihada_2017	NCBI	2009-XX-XX	Indonesia	Southeast-Asia	2	2_II	2II_F
OR389025.1	DENV2/Malaysia/2009/Yale-DH151	Vogels_2023	Yale	2009-XX-XX	Malaysia	Southeast-Asia	2	2_II	2II_F
JF327392.1	DENV-2/SG/D2Y98P-PP1/2009	Grant_2011	NCBI	2009-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F
KJ189308.1	DENV-2/MX/BID-V7535/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	North-America	2	2_III	2III_D
HQ705625.1	DENV-2/NI/BID-V4915/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
JF730051.1	DENV-2/NI/BID-V5072/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
JF730052.1	DENV-2/NI/BID-V5073/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
HQ999999.1	DENV-2/GU/FDA-GUA09/2009	Anez_2011	NCBI	2009-XX-XX	Guatemala	Central-America	2	2_III	2III_D.1.2
HQ705624.1	DENV-2/NI/BID-V4914/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
DH154	KH09-KSP (D2T0601085-KH09-KSP)	Ott_2022	Yale	2009-XX-XX	Cambodia	Southeast-Asia	2	2_V	2V_A
MW721474.1	GZ8H_2019127_2010_II	Zhao_2022	NCBI	2010-10-XX	China	East-Asia	2	2_II	2II_D.2
KU509274.1	DENV2-3519	Shihada_2017	NCBI	2010-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C
MW512358.1	SG/EHI/D2/EHI68414JAN10Y10	Yenamandra_2021	NCBI	2010-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_E.1
JX669476.1	13858/BR-PE/10	Silva_2013	NCBI	2010-XX-XX	Brazil	South-America	2	2_III	2III_C
KU509267.1	DENV2-30	Shihada_2017	NCBI	2010-XX-XX	Guatemala	Central-America	2	2_III	2III_D
KJ189309.1	DENV-2/MX/BID-V7537/2010	Zody_2014	NCBI	2010-XX-XX	Mexico	North-America	2	2_III	2III_D
JQ045681.1	DENV2/Vietnam/10dx-233-801-Placebo-60hrs	Nguyen_2012	NCBI	2010-XX-XX	Vietnam	Southeast-Asia	2	2_V	2V_A
MW946545.1	01363/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.4
KF041234.1	D2/Pakistan/2011-4/2011	Koo_2013	NCBI	2011-XX-XX	Pakistan	South-Asia	2	2_II_related	2II_A.1
MW512365.1	SG/EHI/D2/33455Y11	Yenamandra_2021	NCBI	2011-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F
KJ189370.1	DENV-2/MX/BID-V8199/2011	Zody_2014	NCBI	2011-XX-XX	Mexico	North-America	2	2_III	2III_D.1.2
KY977454.1	PA250330	Diaz_2017	NCBI	2011-XX-XX	Panama	Central-America	2	2_III	2III_D.1.2
KC131142.1	ZH413-2	Lin_2013	NCBI	2012-09-XX	China	East-Asia	2	2_II	2II_F
OR236108.1	DENV2_RUN_S13b60_2012	Frumence_2024	NCBI	2012-10-XX	Reunion	South-Asia	2	2_II	2II_A
KX380810.1	D2/SG/CT12/2012	Sung_2016	NCBI	2012-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F.2.2
MH781013.1	G2AE	Zarate_2019	NCBI	2012-XX-XX	Mexico	North-America	2	2_III	2III_D
MH781014.1	G1AE	Zarate_2019	NCBI	2012-XX-XX	Mexico	North-America	2	2_III	2III_D
MH781015.1	G3AE	Zarate_2019	NCBI	2012-XX-XX	Mexico	North-America	2	2_III	2III_D
MN577560.1	052_5_13	Langat_2020	NCBI	2013-05-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
OR236107.1	DENV2_RUN_S13b61_2013	Frumence_2024	NCBI	2013-11-XX	Reunion	South-Asia	2	2_II	2II_D.1
MT832071.1	KM279601_D2_6_cp1	Fung_2021	NCBI	2013-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C.1
MW512386.1	SG/EHI/D2/27869Y13	Yenamandra_2021	NCBI	2013-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_D.2
MT921570.1	PNG_2013c	Pyke_2020	NCBI	2013-XX-XX	Australia	Pacific	2	2_II	2II_E.2
MZ008459.1	D2/NI/1568_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008460.1	D2/NI/1567_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008461.1	D2/NI/1536_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008463.1	D2/NI/1670_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008466.1	D2/NI/2578_10a/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MW946351.1	01726/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KX452040.1	TM223	Hardiyanto_2017	NCBI	2014-01-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
OR236116.1	DENV2_RUN_S13b51_2014	Frumence_2024	NCBI	2014-05-XX	Reunion	South-Asia	2	2_II	2II_D.1
MG560143.1	UoH_58620	Vaddadi_2018	NCBI	2014-XX-XX	India	South-Asia	2	2_II_related	2II_A
MW512431.1	SG/EHI/D2/49248Y14	Yenamandra_2021	NCBI	2014-XX-XX	Singapore	Southeast-Asia	2	2_II_related	2II_C
MT832054.1	KU517847_D2_1	Fung_2021	NCBI	2014-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C.1
MT832065.1	KM279601_D2_3_cp1	Fung_2021	NCBI	2014-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C.1
MZ857211.1	KAJP12_DENV2_Mocambique_Eastern.Africa_2014	Alfsnes_2021	NCBI	2014-XX-XX	Mozambique	Sub-Saharan-Africa	2	2_II	2II_D.1
MZ008464.1	D2/NI/1744_1E/2014	Edgerton_2021	NCBI	2014-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
KY474311.1	TD-00079-P	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	South-America	2	2_III	2III_D.3
KY474312.1	TD-00082-P	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	South-America	2	2_III	2III_D.3
KY474319.1	TD-00094-P	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	South-America	2	2_III	2III_D.3
KY474326.1	TD-00078-P	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	South-America	2	2_III	2III_D.3
KY474332.1	TD-00077-P	Stewart-Ibarra_2018	NCBI	2014-XX-XX	Ecuador	South-America	2	2_III	2III_D.3
MW946449.1	00740/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
MK629885.1	43253	Koo_2019	NCBI	2015-XX-XX	South-Korea	East-Asia	2	2_II_related	2II_A.2.1
MZ857215.1	KAJP16_DENV2_Somalia_Eastern.Africa_2015	Alfsnes_2021	NCBI	2015-XX-XX	Somalia	Sub-Saharan-Africa	2	2_II	2II_D.1
KX372564.1	QML16	Liu_2016	NCBI	2015-XX-XX	Australia	Pacific	2	2_II	2II_F.1
MW512441.1	SG/EHI/D2/47064Y15	Yenamandra_2021	NCBI	2015-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F.1
MZ008457.1	D2/NI/1991_1e/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008458.1	D2/NI/1950_1d/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008462.1	D2/NI/454_12A1/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008465.1	D2/NI/1949_1E/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008467.1	D2/NI/5592_11A1/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
LC121816.1	D2/Hu/NIID01/2016	Tajima_2016	NCBI	2016-01-XX	Ethiopia	Sub-Saharan-Africa	2	2_II_related	2II_A.2.1
MH215277.1	VEN-HUPAZ-1/2016	Blohm_2018	NCBI	2016-04-XX	Venezuela	South-America	2	2_III	2III_D.2
OR236111.1	DENV2_RUN_S13b57_2016	Frumence_2024	NCBI	2016-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
LC410189.1	Th16-011DV2	Phadungsombat_2018	NCBI	2016-10-XX	Thailand	Southeast-Asia	2	2_II	2II_F.1
MW512449.1	SG/EHI/D2/45975Y16	Yenamandra_2021	NCBI	2016-XX-XX	Singapore	Southeast-Asia	2	2_II_related	2II_A.2.1
MH985858.1	SI_2016	Pyke_2018	NCBI	2016-XX-XX	Australia	Pacific	2	2_II	2II_E.2
OL321185.1	NCD043	Jonduo_2022	NCBI	2016-XX-XX	Papua-New-Guinea	Pacific	2	2_II	2II_E.2
MZ008454.1	D2/NI/8971_12A1/2016	Edgerton_2021	NCBI	2016-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008455.1	D2/NI/8595_12B1/2016	Edgerton_2021	NCBI	2016-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
MZ008456.1	D2/NI/5262_12B1/2016	Edgerton_2021	NCBI	2016-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.2
LC410187.1	Th17-061DV2	Phadungsombat_2018	NCBI	2017-01-XX	Thailand	Southeast-Asia	2	2_V	2V_A
OR236093.1	DENV2_RUN_S13b82_2017	Frumence_2024	NCBI	2017-06-XX	Reunion	South-Asia	2	2_II	2II_F.1
MW730824.1	SeqB121_DENV2_CONSENSUS	Ngwe Tun_2021	NCBI	2017-07-XX	Nepal	South-Asia	2	2_II	2II_F.2.1
LC436671.1	B17-1482	Suzuki_2020	NCBI	2017-10-XX	Bangladesh	South-Asia	2	2_II_related	2II_A.2.1
MZ857221.1	KAJP24_DENV2_Uganda_Eastern.Africa_2017	Alfsnes_2021	NCBI	2017-XX-XX	Uganda	Sub-Saharan-Africa	2	2_II_related	2II_A.1
MG779199.1	Mal_014	Kimita_2018	NCBI	2017-XX-XX	Kenya	Sub-Saharan-Africa	2	2_II_related	2II_A.2.2
LC666719.1	F299/LEKMA/GH/2017 RNA	Hayashi_2021	NCBI	2017-XX-XX	Ghana	Sub-Saharan-Africa	2	2_II_related	2II_B
MH985859.1	Van_2017	Pyke_2018	NCBI	2017-XX-XX	Australia	Pacific	2	2_II_related	2II_C.1
MW512473.1	SG/EHI/D2/28876Y17	Yenamandra_2021	NCBI	2017-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F.1
MN272404.1	RUJul	Mavingui_2019	NCBI	2018-03-XX	Reunion	South-Asia	2	2_II_related	2II_A.1
MW788982.1	YGH_D2_2_18consensus	Soe_2021	NCBI	2018-08-XX	Myanmar	Southeast-Asia	2	2_V	2V_A
MW788981.1	YCH_D2_1_18consensus	Soe_2021	NCBI	2018-09-XX	Myanmar	Southeast-Asia	2	2_V	2V_A
OP895919.1	DENV2_7030_2018	Nagy_2022	NCBI	2018-11-XX	Malaysia	Southeast-Asia	2	2_II	2II_F.1
MW512480.1	SG/EHI/D2/27574Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_D
OR235854.1	DENV2_RUN_S22b57_2019	Frumence_2024	NCBI	2019-05-XX	Reunion	South-Asia	2	2_II	2II_A.1
MN982899.1	Rock_2019	Pyke_2021	NCBI	2019-05-XX	Australia	Pacific	2	2_II	2II_F.2
MW788984.1	YCH_D2_5_19consensus	Soe_2021	NCBI	2019-06-XX	Myanmar	Southeast-Asia	2	2_V	2V_A
OL414723.1	109-0087_2019-08-21	Bohl_2021	NCBI	2019-08-XX	Cambodia	Southeast-Asia	2	2_II	2II_F.1
OR229973.1	2019-IPG1	Garcia-Van Smevoorde_2020	NCBI	2019-09-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
MZ773408.1	AFI009	Cardona-Ospina_2021	NCBI	2019-09-XX	Colombia	Colombia	2	2_III	2III_D.2
OR229961.1	2019-CHUG1	Garcia-Van Smevoorde_2019	NCBI	2019-10-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
OR229975.1	2019-IPG14	Garcia-Van Smevoorde_2019	NCBI	2019-11-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
OR229976.1	2019-IPG2	Garcia-Van Smevoorde_2019	NCBI	2019-11-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
MW512496.1	SG/EHI/D2/4238Y19	Yenamandra_2021	NCBI	2019-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F.1
OR229965.1	2020-CHUG3	Garcia-Van Smevoorde_2020	NCBI	2020-01-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
OR235832.1	DENV2_RUN_S22b79_2020	Frumence_2024	NCBI	2020-01-XX	Reunion	South-Asia	2	2_II	2II_C.1
OR229967.1	2020-CHUM3	Garcia-Van Smevoorde_2020	NCBI	2020-06-XX	Martinique	Caribbean	2	2_II_related	2II_A.1
OR229970.1	2020-CHUM6	Garcia-Van Smevoorde_2020	NCBI	2020-06-XX	Martinique	Caribbean	2	2_II_related	2II_A.1
OR229971.1	2020-CHUM2	Garcia-Van Smevoorde_2020	NCBI	2020-06-XX	Martinique	Caribbean	2	2_II_related	2II_A.1
OR229964.1	2020-IPG7	Garcia-Van Smevoorde_2020	NCBI	2020-08-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
OR229966.1	2020-CHUM18	Garcia-Van Smevoorde_2020	NCBI	2020-08-XX	Martinique	Caribbean	2	2_II_related	2II_A.1
OR229959.1	2020-CHUG6	Garcia-Van Smevoorde_2020	NCBI	2020-09-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
OR229968.1	2020-CHUM26	Garcia-Van Smevoorde_2020	NCBI	2020-09-XX	Martinique	Caribbean	2	2_II_related	2II_A.1
OR229962.1	2020-CHUG8	Garcia-Van Smevoorde_2020	NCBI	2020-10-XX	Guadeloupe	Caribbean	2	2_II_related	2II_A.1
OP895917.1	DENV2_9_2022	Nagy_2022	NCBI	2021-12-XX	Maldives	South-Asia	2	2_II	2II_F.1
OR821724.1	DENV2_CDBT_TU_NP181	Napit_2022	NCBI	2022-09-XX	Nepal	South-Asia	2	2_II	2II_F.1
OR448787.1	Sample2	Perez-Rodriguez_2024	NCBI	2023-06-XX	Singapore	Southeast-Asia	2	2_II	2II_F.1
PP087793.1	D2/Taiwan/813KH2307a	Yang_2024	NCBI	2023-07-XX	Taiwan	East-Asia	2	2_II	2II_F.1
PP082830.1	DENV2_RUN_S35b06_2023	Frumence_2024	NCBI	2023-09-XX	Reunion	South-Asia	2	2_II	2II_D
OR936752.1	DENV2-NIHPAK-129	Umair_2024	NCBI	2023-10-XX	Pakistan	South-Asia	2	2_II	2II_F.1
PP292052.1	DENV2_RUN_S36b04_2024	Frumence_2024	NCBI	2024-01-XX	Reunion	South-Asia	2	2_II	2II_F.1
